ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID	ALIGNMENT	STRUCTURE	CROSSIDS	AUTOCOGID	MORPHEMES	SPLITID	LUMPID	SALIENTID
1879	EasternLuobuohe-98_navel-1	Hmongic	NAVEL	navel	肚脐	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ⁿt o ³³ + ȵ i ⁵⁵	1838	258	轻声 阴入.阳入.*阴平 阴上.阳上.*阴上.*阳上	⁰/² ³³ ⁵⁵	Luopohe	ˀt o ᴰ/⁴	1	1373	1 7 8 9 1 7 8 9 4 7 8	AXT_AXT_AXT	HA6_TU4_NI5	3	3.H.C 3.A.V 3.6.T 3._._ 3.T.C 3.U.V 3.4.T 3._._ 3.N.C 3.I.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ⁿto³³+ȵi⁵⁵	0	2626 2625 2627	795	436	ʔ a ⁰/² + ⁿt o ³³ + ȵ i - ⁵⁵	i n t + i n t + i n t	69 2625 2627	807	_navel NAVEL _navel	916	216	2625
1880	WesternLuobuohe-98_navel-1	Hmongic	NAVEL	navel	肚脐	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿt o ³¹ + tɕʰ u ³¹	1838	258	轻声 阴平.阳平.阴入.阳入.*阳平 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹ ³¹	Luopohe	ˀt o ᴰ/⁴	1	1373	1 7 8 9 1 7 8 9 2 7 8	AXT_AXT_AXT	HE6_TU3_CY3	10	10.H.C 10.E.V 10.6.T 10._._ 10.T.C 10.U.V 10.3.T 10._._ 10.C.C 10.Y.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ⁿto³¹+tɕʰu³¹	0	2626 2625 2628	796	436	ʔ ə ⁰/² + ⁿt o ³¹ + tɕʰ u ³¹	i n t + i n t + i n t	69 2625 2628	807	_navel NAVEL _navel	917	216	2625
1881	SouthernGuizhouChuanqiandian-98_navel-1	Hmongic	NAVEL	navel	肚脐	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h o ŋ ²³² + ⁿt ə ⁴⁴	1838	258	阴上 阴入	²³² ⁴⁴	CentralMashanHmong	ⁿʈ ə ⁷ᵃ/³	1	1372	3 7 4 8 9 1 7 8	AXLT_AXT	HUN6_TE5	8	8.H.C 8.U.V 8.N.c 8.6.T 8._._ 8.T.C 8.E.V 8.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	hoŋ²³²+ⁿtə⁴⁴	0	2632 2625	797	436	h o ŋ ²³² + ⁿt ə ⁴⁴	i n c t + i n t	2632 2625	807	_navel NAVEL	918	216	2625
1882	WesternXiangxi-98_navel-1	Hmongic	NAVEL	navel	肚脐	WesternXiangxi	Xiangxi, West	west2430	p u ⁴⁴ + l u ⁴⁴ + q ɛ ⁴⁴	1838	258	阴上.阴入.*阴平 阴上.阴入.*阴平 阴上.阴入.*阴平	⁴⁴ ⁴⁴ ⁴⁴	WesternXiangxiMiao	ⁿʈ u ⁷/³	0	1370	1 7 8 9 5 7 8 9 1 7 8	AXT_AXT_AXT	PY5_LY5_KE5	11	11.P.C 11.Y.V 11.5.T 11._._ 11.L.C 11.Y.V 11.5.T 11._._ 11.K.C 11.E.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	pu⁴⁴+lu⁴⁴+qɛ⁴⁴	0	2631 2633 2629	798	436	p u ⁴⁴ + l u ⁴⁴ + q ɛ ⁴⁴	i n t + i n t + i n t	2631 2633 2629	809	NAVEL _navel _navel	919	216	2631
1883	NorthernQiandong-98_navel-1	Hmongic	NAVEL	navel	肚脐	NorthernQiandong	Qiandong, North	nort2747	p u ⁵³ + t u ⁵³	1838	258	阳平.*阴上.*阳上 阳平.*阴上.*阳上	⁵³ ⁵³	NorthernQiandongMiao	t u ⁷/³	1	1369	1 7 8 9 1 7 8	AXT_AXT	PY3_TY3	7	7.P.C 7.Y.V 7.3.T 7._._ 7.T.C 7.Y.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pu⁵³+tu⁵³	0	2631 2625	794	436	p u ⁵³ + t u ⁵³	i n t + i n t	2631 2625	807	_navel NAVEL	920	216	2625
1884	Jiongnai-98_navel-1	Hmongic	NAVEL	navel	肚脐	Jiongnai	Jiongnai	jion1236	tʰ e ⁴⁴ + ⁿt u ⁵⁵	1838	258	阴平.*阴平 阴入	⁴⁴ ⁵⁵	JiongnaiBunu	ⁿʈ u ⁷/³	1	1374	1 7 8 9 1 7 8	AXT_AXT	TE5_TY5	4	4.T.C 4.E.V 4.5.T 4._._ 4.T.C 4.Y.V 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tʰe⁴⁴+ⁿtu⁵⁵	0	2625 2628	799	436	tʰ e ⁴⁴ + ⁿt u ⁵⁵	i n t + i n t	2625 2628	807	NAVEL _navel	923	216	2628
1885	Mien-98_navel-1	Mienic	NAVEL	navel	肚脐	Mien	Mien	iumi1238	k ə ³¹ + s j e ³³ + n u t ⁵⁵	1838	258	阳平 阴平 阴入	³¹ ³³ ⁵⁵	luMien	d u t ⁷/³	2	1375	1 7 8 9 3 6 7 8 9 4 7 1 8	AXT_ACXT_AXLT	KE3_SJE4_NYT5	6	6.K.C 6.E.V 6.3.T 6._._ 6.S.C 6.J.C 6.E.V 6.4.T 6._._ 6.N.C 6.Y.V 6.T.c 6.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	kə³¹+sje³³+nut⁵⁵	0	2629 2630 2627	800	436	k ə ³¹ + s j e ³³ + n u t ⁵⁵	i n t + i m n t + i n c t	2629 2630 2627	808	_navel _navel NAVEL	924	216	2627
1886	KimMun-98_navel-1	Mienic	NAVEL	navel	肚脐	KimMun	Kim Mun	kimm1245	ȵ au ³¹ + d oː t ⁵⁵	1838	258	阴上.阳上.阴去.阳去.*阳平 阴上.阳上.阴入.阳入	³¹ ⁵⁵	KimMun	d uː t ⁷'/³	1	1376	4 7 8 9 1 7 1 8	AXT_AXLT	NA3_TUT5	5	5.N.C 5.A.V 5.3.T 5._._ 5.T.C 5.U.V 5.T.c 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ȵau³¹+doːt⁵⁵	0	2627 2624	801	436	ȵ au - ³¹ + d oː t ⁵⁵	i n t + i n c t	2627 2624	808	NAVEL _navel	925	216	2624
1887	BiaoMin-98_navel-1	Mienic	NAVEL	navel	肚脐	BiaoMin	Biao Min	biao1254	d i t ⁵³ + t ei ²⁴	1838	258	阴入.*阴上.*阳上 阴去.*阴去.*阳去	⁵³ ²⁴	BiaoMon	d i n ⁷/³	1	1377	1 7 1 8 9 1 7 8	AXLT_AXT	TIT3_TE2	1	1.T.C 1.I.V 1.T.c 1.3.T 1._._ 1.T.C 1.E.V 1.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	dit⁵³+tei²⁴	0	2624 2625	802	436	d i t ⁵³ + t ei ²⁴	i n c t + i n t	2624 2625	807	_navel NAVEL	926	216	2625
1888	WhiteHmong-876_near-1	Hmongic	NEAR	near		WhiteHmong	White Hmong	hmon1333	ʐ e ³³	1942	451	阴去	³³	HmongDaw	ʐ e ⁵	0	2199	3 7 8	AXT	SE4	12	12.S.C 12.E.V 12.4.T	1.6 3.0 1.0	ʐe³³	0	2649	803	437	ʐ - e ³³	i n t	2649	817	NEAR	204	217	2649
1889	EasternLuobuohe-534_near-1	Hmongic	NEAR	near	近	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ˀj i ²⁴	1942	451	轻声 阴去.阳去.*阴去.*阳去	⁰/² ²⁴	Luopohe	ʔ ɥ i ᶜ/³	1	2201	1 7 8 9 6 7 8	AXT_AXT	TE6_JI2	3	3.T.C 3.E.V 3.6.T 3._._ 3.J.C 3.I.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ˀji²⁴	0	2650 2649	804	437	t ə ⁰/² + ˀj - i ²⁴	i n t + i n t	2650 2649	817	_near NEAR	2966	217	2649
1890	WesternLuobuohe-534_near-1	Hmongic	NEAR	near	近	WesternLuobuohe	Luobuohe, Western	luop1235	ˀj i ³⁵	1942	451	阴去.阳去.*阴去.*阳去	³⁵	Luopohe	ʔ ɥ i ᶜ/³	0	2201	6 7 8	AXT	JI2	10	10.J.C 10.I.V 10.2.T	1.6 3.0 1.0	ˀji³⁵	0	2649	803	437	ˀj - i ³⁵	i n t	2649	817	NEAR	2967	217	2649
1891	SouthernGuizhouChuanqiandian-534_near-1	Hmongic	NEAR	near	近	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ æ ⁵⁵	1942	451	阴去.*阴平	⁵⁵	CentralMashanHmong	ʐ æ ⁵ᵃ/⁵	0	2200	3 7 8	AXT	SE5	8	8.S.C 8.E.V 8.5.T	1.6 3.0 1.0	ʐæ⁵⁵	0	2649	803	437	ʐ - æ ⁵⁵	i n t	2649	817	NEAR	2968	217	2649
1892	WesternXiangxi-534_near-1	Hmongic	NEAR	near	近	WesternXiangxi	Xiangxi, West	west2430	ʐ ɯ ⁵³	1942	451	*阴上.*阳上	⁵³	WesternXiangxiMiao	ʐ ɯ ⁵	0	2198	3 7 8	AXT	SI3	11	11.S.C 11.I.V 11.3.T	1.6 3.0 1.0	ʐɯ⁵³	0	2649	803	437	ʐ - ɯ ⁵³	i n t	2649	817	NEAR	2969	217	2649
1893	NorthernQiandong-534_near-1	Hmongic	NEAR	near	近	NorthernQiandong	Qiandong, North	nort2747	ɣ i ⁴⁴	1942	451	阴去	⁴⁴	NorthernQiandongMiao	ɣ i ⁵	0	2197	3 7 8	AXT	GI5	7	7.G.C 7.I.V 7.5.T	1.6 3.0 1.0	ɣi⁴⁴	0	2649	803	437	ɣ - i ⁴⁴	i n t	2649	817	NEAR	2970	217	2649
1894	WesternBaheng-534_near-1	Hmongic	NEAR	near	近	WesternBaheng	Baheng, West	pahn1237	j o ⁵⁵	1942	451	阴去	⁵⁵	PaHng	j o ⁵	0	2203	6 7 8	AXT	JU5	9	9.J.C 9.U.V 9.5.T	1.6 3.0 1.0	jo⁵⁵	0	2649	803	437	j - o ⁵⁵	i n t	2649	817	NEAR	2971	217	2649
1895	EasternBaheng-534_near-1	Hmongic	NEAR	near	近	EasternBaheng	Baheng, East	pahn1237	ʑ o ⁵⁵	1942	451	阴去.*阴平	⁵⁵	PaHng	j o ⁵	0	2203	3 7 8	AXT	SU5	2	2.S.C 2.U.V 2.5.T	1.6 3.0 1.0	ʑo⁵⁵	0	2649	803	437	ʑ - o ⁵⁵	i n t	2649	817	NEAR	2972	217	2649
1896	Jiongnai-534_near-1	Hmongic	NEAR	near	近	Jiongnai	Jiongnai	jion1236	ⁿk j a ³⁵	1942	451	阴去.*阴去.*阳去	³⁵	JiongnaiBunu	ⁿk j a ⁵	0	2202	1 6 7 8	ACXT	KJA2	4	4.K.C 4.J.C 4.A.V 4.2.T	1.6 1.2 3.0 1.0	ⁿkja³⁵	0	2649	803	437	ⁿk j a ³⁵	i m n t	2649	817	NEAR	2973	217	2649
1897	Mien-534_near-1	Mienic	NEAR	near	近	Mien	Mien	iumi1238	f aː t ⁵⁵	1942	323	阴入	⁵⁵	luMien	θ a t ⁷/³	0	1675	3 7 1 8	AXLT	BAT5	6	6.B.C 6.A.V 6.T.c 6.5.T	1.6 3.0 1.1 1.0	faːt⁵⁵	0	2651	805	438	f aː t ⁵⁵	i n c t	2651	818	NEAR	2974	217	2651
1898	KimMun-534_near-1	Mienic	NEAR	near	近	KimMun	Kim Mun	kimm1245	t a t ⁵⁵	1942	323	阴上.阳上.阴入.阳入	⁵⁵	KimMun	tθ a t ⁷/³	0	1676	1 7 1 8	AXLT	TAT5	5	5.T.C 5.A.V 5.T.c 5.5.T	1.6 3.0 1.1 1.0	tat⁵⁵	0	2651	805	438	t a t ⁵⁵	i n c t	2651	818	NEAR	2975	217	2651
1899	WhiteHmong-285_theneck-1	Hmongic	NECK	the neck		WhiteHmong	White Hmong	hmon1333	tɕ a ⁵³ + d a ⁵⁵	1333	823	阳平 阴平	⁵³ ⁵⁵	HmongDaw	d a ¹	1	3996	2 7 8 9 1 7 8	AXT_AXT	CA3_TA5	12	12.C.C 12.A.V 12.3.T 12._._ 12.T.C 12.A.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕa⁵³+da⁵⁵	0	2666 2667	806	440	tɕ a ⁵³ + d a ⁵⁵	i n t + i n t	2666 2667	824	NECK _neck	68	218	2667
1900	SouthernGuizhouChuanqiandian-93_neck-1	Hmongic	NECK	neck	脖子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ a ŋ ⁵⁵ + h a ŋ ⁵⁵	1333	811	阴去.*阴平 阴去.*阴平	⁵⁵ ⁵⁵	CentralMashanHmong	h a ŋ ³	1	3940	1 7 4 8 9 3 7 4 8	AXLT_AXLT	TAN5_HAN5	8	8.T.C 8.A.V 8.N.c 8.5.T 8._._ 8.H.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	ʈaŋ⁵⁵+haŋ⁵⁵	0	2664 2662	807	439	ʈ a ŋ ⁵⁵ + h - a ŋ ⁵⁵	i n c t + i n c t	2664 2662	820	_neck NECK	870	218	2662
1901	WesternXiangxi-93_neck-1	Hmongic	NECK	neck	脖子	WesternXiangxi	Xiangxi, West	west2430	s o ŋ ⁴⁴ + ⁿq o ŋ ⁴⁴	1333	811	阴上.阴入.*阴平 阴上.阴入.*阴平	⁴⁴ ⁴⁴	WesternXiangxiMiao	q o ŋ ³	1	3939	3 7 4 8 9 1 7 4 8	AXLT_AXLT	SUN5_KUN5	11	11.S.C 11.U.V 11.N.c 11.5.T 11._._ 11.K.C 11.U.V 11.N.c 11.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	soŋ⁴⁴+ⁿqoŋ⁴⁴	0	2665 2662	808	439	s o ŋ ⁴⁴ + ⁿq - o ŋ ⁴⁴	i n c t + i n c t	2665 2662	820	_neck NECK	871	218	2662
1902	NorthernQiandong-93_neck-1	Hmongic	NECK	neck	脖子	NorthernQiandong	Qiandong, North	nort2747	q a ³³ + q o ŋ ³⁵	1333	811	阴平.*阴平 阴上	³³ ³⁵	NorthernQiandongMiao	q o ŋ ³	1	3938	1 7 8 9 1 7 4 8	AXT_AXLT	KA4_KUN2	7	7.K.C 7.A.V 7.4.T 7._._ 7.K.C 7.U.V 7.N.c 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qa³³+qoŋ³⁵	0	2663 2662	809	439	q a ³³ + q - o ŋ ³⁵	i n t + i n c t	2663 2662	820	_neck NECK	872	218	2662
1903	Jiongnai-93_neck-1	Hmongic	NECK	neck	脖子	Jiongnai	Jiongnai	jion1236	k ə ŋ ⁵³	1333	811	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	k ɐ ŋ ³	0	3941	1 7 4 8	AXLT	KEN3	4	4.K.C 4.E.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	kəŋ⁵³	0	2662	810	439	k - ə ŋ ⁵³	i n c t	2662	820	NECK	875	218	2662
1904	Mien-93_neck-1	Mienic	NECK	neck	脖子	Mien	Mien	iumi1238	k aː ŋ ³³	1333	823	阴平	³³	luMien	k l aː ŋ ¹	0	3997	1 7 4 8	AXLT	KAN4	6	6.K.C 6.A.V 6.N.c 6.4.T	1.6 3.0 1.1 1.0	kaːŋ³³	0	2662	810	439	k - aː ŋ ³³	i n c t	2662	820	NECK	876	218	2662
1905	KimMun-93_neck-1	Mienic	NECK	neck	脖子	KimMun	Kim Mun	kimm1245	k l aː ŋ ³⁵	1333	823	阴平.阳平.阴入.阳入	³⁵	KimMun	k l aː ŋ ¹	0	3998	1 5 7 4 8	ACXLT	KLAN2	5	5.K.C 5.L.C 5.A.V 5.N.c 5.2.T	1.6 1.2 3.0 1.1 1.0	klaːŋ³⁵	0	2662	810	439	k l aː ŋ ³⁵	i m n c t	2662	820	NECK	877	218	2662
1906	BiaoMin-93_neck-1	Mienic	NECK	neck	脖子	BiaoMin	Biao Min	biao1254	k l a ŋ ³³	1333	823	阴平.*阴平	³³	BiaoMon	k l a ŋ ¹	0	3999	1 5 7 4 8	ACXLT	KLAN4	1	1.K.C 1.L.C 1.A.V 1.N.c 1.4.T	1.6 1.2 3.0 1.1 1.0	klaŋ³³	0	2662	810	439	k l a ŋ ³³	i m n c t	2662	820	NECK	878	218	2662
1907	ZaoMin-93_neck-1	Mienic	NECK	neck	脖子	ZaoMin	Zao Min	dzao1238	k o ŋ ⁴⁴ + k a n ⁴⁴	1333	823	阴平.阳上.阴入.*阴平 阴平.阳上.阴入.*阴平	⁴⁴ ⁴⁴	DzaoMin	k a n ¹	1	4000	1 7 4 8 9 1 7 4 8	AXLT_AXLT	KUN5_KAN5	13	13.K.C 13.U.V 13.N.c 13.5.T 13._._ 13.K.C 13.A.V 13.N.c 13.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	koŋ⁴⁴+kan⁴⁴	0	2668 2662	811	439	k o ŋ ⁴⁴ + k - a n ⁴⁴	i n c t + i n c t	2668 2662	820	_neck NECK	879	218	2662
1908	WhiteHmong-487_theneedle1-1	Hmongic	NEEDLE (FOR SEWING)	the needle(1)		WhiteHmong	White Hmong	hmon1333	k o ŋ ⁵⁵	1382	693	阴平	⁵⁵	HmongDaw	k ɔ ŋ ¹	0	3332	1 7 4 8	AXLT	KUN5	12	12.K.C 12.U.V 12.N.c 12.5.T	1.6 3.0 1.1 1.0	koŋ⁵⁵	0	2677	812	441	k o ŋ ⁵⁵	i n c t	2677	827	NEEDLE	118	219	2677
1909	EasternLuobuohe-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + k u ŋ ³¹	1382	693	轻声 阴平.阳平.*阳平	⁰/⁵ ³¹	Luopohe	k o ŋ ᴬ/¹	1	3334	1 7 8 9 1 7 4 8	AXT_AXLT	KU6_KYN3	3	3.K.C 3.U.V 3.6.T 3._._ 3.K.C 3.Y.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo⁰/⁵+kuŋ³¹	0	2678 2677	813	441	q o ⁰/⁵ + k u ŋ ³¹	i n t + i n c t	2678 2677	827	_needle NEEDLE	2454	219	2677
1910	WesternLuobuohe-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + k o ŋ ³¹	1382	693	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	k o ŋ ᴬ/¹	1	3334	1 7 8 9 1 7 4 8	AXT_AXLT	HE6_KUN3	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.U.V 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+koŋ³¹	0	2679 2677	814	441	ʔ ə ⁰/² + k o ŋ ³¹	i n t + i n c t	2679 2677	827	_needle NEEDLE	2455	219	2677
1911	SouthernGuizhouChuanqiandian-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k a ŋ ³²	1382	693	阴平	³²	CentralMashanHmong	k a ŋ ¹ᵃ/¹	0	3333	1 7 4 8	AXLT	KAN3	8	8.K.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	kaŋ³²	0	2677	812	441	k a ŋ ³²	i n c t	2677	827	NEEDLE	2456	219	2677
1912	WesternXiangxi-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + tɕ u ³⁵	1382	693	阴平 阴平	³⁵ ³⁵	WesternXiangxiMiao	tɕ u ¹	1	3331	1 7 8 9 2 7 8	AXT_AXT	KU2_CY2	11	11.K.C 11.U.V 11.2.T 11._._ 11.C.C 11.Y.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+tɕu³⁵	0	2680 2677	815	441	q o ³⁵ + tɕ u - ³⁵	i n t + i n t	2680 2677	827	_needle NEEDLE	2457	219	2677
1913	NorthernQiandong-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	NorthernQiandong	Qiandong, North	nort2747	tɕ u ³³	1382	693	阴平.*阴平	³³	NorthernQiandongMiao	tɕ u ¹	0	3330	2 7 8	AXT	CY4	7	7.C.C 7.Y.V 7.4.T	1.6 3.0 1.0	tɕu³³	0	2677	812	441	tɕ u - ³³	i n t	2677	827	NEEDLE	2458	219	2677
1914	WesternBaheng-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	WesternBaheng	Baheng, West	pahn1237	k a ŋ ³⁵	1382	693	阴平	³⁵	PaHng	k ɔ̃ ¹	0	3336	1 7 4 8	AXLT	KAN2	9	9.K.C 9.A.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0	kaŋ³⁵	0	2677	812	441	k a ŋ ³⁵	i n c t	2677	827	NEEDLE	2459	219	2677
1915	EasternBaheng-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	EasternBaheng	Baheng, East	pahn1237	k u ŋ ³⁵	1382	693	阴平.*阴去.*阴入.*阳入	³⁵	PaHng	k ɔ̃ ¹	0	3336	1 7 4 8	AXLT	KYN2	2	2.K.C 2.Y.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	kuŋ³⁵	0	2677	812	441	k u ŋ ³⁵	i n c t	2677	827	NEEDLE	2460	219	2677
1916	Jiongnai-397_needle-1	Hmongic	NEEDLE (FOR SEWING)	needle	针	Jiongnai	Jiongnai	jion1236	tʃ ɒ ŋ ⁴⁴	1382	693	阴平.*阴平	⁴⁴	JiongnaiBunu	tʃ w a ŋ ¹	0	3335	1 7 4 8	AXLT	TON5	4	4.T.C 4.O.V 4.N.c 4.5.T	1.6 3.0 1.1 1.0	tʃɒŋ⁴⁴	0	2677	812	441	tʃ ɒ ŋ ⁴⁴	i n c t	2677	827	NEEDLE	2461	219	2677
1917	Mien-397_needle-1	Mienic	NEEDLE (FOR SEWING)	needle	针	Mien	Mien	iumi1238	s i m ³³	1382	327	阴平	³³	luMien	ɕ i m ¹	0	1686	3 7 4 8	AXLT	SIM4	6	6.S.C 6.I.V 6.M.c 6.4.T	1.6 3.0 1.1 1.0	sim³³	0	2677	812	441	s i m ³³	i n c t	2677	827	NEEDLE	2462	219	2677
1918	KimMun-397_needle-1	Mienic	NEEDLE (FOR SEWING)	needle	针	KimMun	Kim Mun	kimm1245	t i m ¹¹	1382	327	阴平.阳平.阴入.阳入	¹¹	KimMun	tθ i m ¹’/¹	0	1687	1 7 4 8	AXLT	TIM1	5	5.T.C 5.I.V 5.M.c 5.1.T	1.6 3.0 1.1 1.0	tim¹¹	0	2677	812	441	t i m ¹¹	i n c t	2677	827	NEEDLE	2463	219	2677
1919	BiaoMin-397_needle-1	Mienic	NEEDLE (FOR SEWING)	needle	针	BiaoMin	Biao Min	biao1254	tɕ ɛ n ³³	1382	327	阴平.*阴平	³³	BiaoMon	tɕ ɛ n ¹	0	1688	2 7 4 8	AXLT	CEN4	1	1.C.C 1.E.V 1.N.c 1.4.T	1.6 3.0 1.1 1.0	tɕɛn³³	0	2677	812	441	tɕ ɛ n ³³	i n c t	2677	827	NEEDLE	2464	219	2677
1920	ZaoMin-397_needle-1	Mienic	NEEDLE (FOR SEWING)	needle	针	ZaoMin	Zao Min	dzao1238	ts u m ⁴⁴	1382	327	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	ts u m ¹	0	1689	2 7 4 8	AXLT	CYM5	13	13.C.C 13.Y.V 13.M.c 13.5.T	1.6 3.0 1.1 1.0	tsum⁴⁴	0	2677	812	441	ts u m ⁴⁴	i n c t	2677	827	NEEDLE	2465	219	2677
1921	WhiteHmong-949_new-1	Hmongic	NEW	new		WhiteHmong	White Hmong	hmon1333	tʃʰ i/j a ⁵⁵	1231	536	阴平	⁵⁵	HmongDaw	ʈʂʰ i/j a ¹	0	2625	1 6 7 8	ACXT	TJA5	12	12.T.C 12.J.C 12.A.V 12.5.T	1.6 1.2 3.0 1.0	tʃʰi/ja⁵⁵	0	2696	816	443	tʃʰ i/j a ⁵⁵	i m n t	2696	833	NEW	235	220	2696
1922	EasternLuobuohe-592_new-1	Hmongic	NEW	new	新	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʂ e n ³¹	1231	536	阴平.阳平.*阳平	³¹	Luopohe	s e n ᴬ/¹	0	2627	3 7 4 8	AXLT	SEN3	3	3.S.C 3.E.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	ʂen³¹	1	2694	817	442	ʂ - e n ³¹	i n c t	2694	831	NEW	3373	220	2694
1923	WesternLuobuohe-592_new-1	Hmongic	NEW	new	新	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + s e n ³¹	1231	536	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	s e n ᴬ/¹	1	2627	1 7 8 9 3 7 4 8	AXT_AXLT	TE6_SEN3	10	10.T.C 10.E.V 10.6.T 10._._ 10.S.C 10.E.V 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tə⁰/²+sen³¹	0	2695 2694	818	442	t ə ⁰/² + s - e n ³¹	i n t + i n c t	2695 2694	831	_new NEW	3374	220	2694
1924	SouthernGuizhouChuanqiandian-592_new-1	Hmongic	NEW	new	新	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s æ n ²²	1231	536	阴平	²²	CentralMashanHmong	s æi n ¹ᵇ/¹	0	2626	3 7 4 8	AXLT	SEN1	8	8.S.C 8.E.V 8.N.c 8.1.T	1.6 3.0 1.1 1.0	sæn²²	0	2694	817	442	s - æ n ²²	i n c t	2694	831	NEW	3375	220	2694
1925	WesternXiangxi-592_new-1	Hmongic	NEW	new	新	WesternXiangxi	Xiangxi, West	west2430	ɕ ɛ ³⁵	1231	536	阴平	³⁵	WesternXiangxiMiao	ɕ ɛ ¹	0	2624	3 7 8	AXT	SE2	11	11.S.C 11.E.V 11.2.T	1.6 3.0 1.0	ɕɛ³⁵	0	2694	817	442	ɕ - ɛ - ³⁵	i n t	2694	831	NEW	3376	220	2694
1926	NorthernQiandong-592_new-1	Hmongic	NEW	new	新	NorthernQiandong	Qiandong, North	nort2747	xʰ i ³³	1231	536	阴平.*阴平	³³	NorthernQiandongMiao	xʰ i ¹	0	2623	3 7 8	AXT	GI4	7	7.G.C 7.I.V 7.4.T	1.6 3.0 1.0	xʰi³³	0	2694	817	442	xʰ - i - ³³	i n t	2694	831	NEW	3377	220	2694
