ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID	ALIGNMENT	STRUCTURE	CROSSIDS	AUTOCOGID	MORPHEMES	SPLITID	LUMPID
2160	WesternXiangxi-314_house-1	Hmongic	HOUSE	house	房子	WesternXiangxi	Xiangxi, West	west2430	p ʐ ɯ ⁴⁴	1252	170	阴上.阴入.*阴平	⁴⁴	WesternXiangxiMiao	p ʐ ɯ ³	0	836	1 3 7 8	ACXT	PSI5	11	11.P.C 11.S.C 11.I.V 11.5.T	1.6 1.2 3.0 1.0	pʐɯ⁴⁴	0	3195	1222	658	p ʐ ɯ ⁴⁴	i m n t	1251	1242	HOUSE	2160	173
2161	NorthernQiandong-314_house-1	Hmongic	HOUSE	house	房子	NorthernQiandong	Qiandong, North	nort2747	ts ɛ ³⁵	1252	170	阴上	³⁵	NorthernQiandongMiao	ts ɛ ³	0	835	2 7 8	AXT	CE2	7	7.C.C 7.E.V 7.2.T	1.6 3.0 1.0	tsɛ³⁵	0	3197	1225	659	ts ɛ ³⁵	i n t	3197	1245	HOUSE	2161	173
2162	WesternBaheng-314_house-1	Hmongic	HOUSE	house	房子	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + t j o ³¹	1252	170	轻声 阴上	⁰/³ ³¹	PaHng	p j o ³	1	841	1 7 8 9 1 6 7 8	AXT_ACXT	HA6_TJU3	9	9.H.C 9.A.V 9.6.T 9._._ 9.T.C 9.J.C 9.U.V 9.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ʔa⁰/³+tjo³¹	0	3198 3195	1224	658	ʔ a ⁰/³ + t j o ³¹	i n t + i m n t	640 1251	1242	_house HOUSE	2162	173
2163	EasternBaheng-314_house-1	Hmongic	HOUSE	house	房子	EasternBaheng	Baheng, East	pahn1237	p j o ³¹³	1252	170	阴上.*阴上	³¹³	PaHng	p j o ³	0	841	1 6 7 8	ACXT	PJU6	2	2.P.C 2.J.C 2.U.V 2.6.T	1.6 1.2 3.0 1.0	pjo³¹³	0	3195	1222	658	p j o ³¹³	i m n t	1251	1242	HOUSE	2163	173
2164	Jiongnai-314_house-1	Hmongic	HOUSE	house	房子	Jiongnai	Jiongnai	jion1236	p j a ⁵³	1252	170	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	p j a ³	0	840	1 6 7 8	ACXT	PJA3	4	4.P.C 4.J.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	pja⁵³	0	3195	1222	658	p j a ⁵³	i m n t	1251	1242	HOUSE	2164	173
2165	Mien-314_house-1	Mienic	HOUSE	house	房子	Mien	Mien	iumi1238	p au ⁵³	1252	170	阴上	⁵³	luMien	p j au ³	0	842	1 7 8	AXT	PA3	6	6.P.C 6.A.V 6.3.T	1.6 3.0 1.0	pau⁵³	0	3195	1222	658	p - au ⁵³	i n t	1251	1242	HOUSE	2165	173
2166	KimMun-314_house-1	Mienic	HOUSE	house	房子	KimMun	Kim Mun	kimm1245	p j au ⁵¹	1252	170	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	p j au ³	0	843	1 6 7 8	ACXT	PJA3	5	5.P.C 5.J.C 5.A.V 5.3.T	1.6 1.2 3.0 1.0	pjau⁵¹	0	3195	1222	658	p j au ⁵¹	i m n t	1251	1242	HOUSE	2166	173
2167	BiaoMin-314_house-1	Mienic	HOUSE	house	房子	BiaoMin	Biao Min	biao1254	p l a ³⁵	1252	170	阴上	³⁵	BiaoMon	p l a ³	0	844	1 5 7 8	ACXT	PLA2	1	1.P.C 1.L.C 1.A.V 1.2.T	1.6 1.2 3.0 1.0	pla³⁵	0	3195	1222	658	p l a ³⁵	i m n t	1251	1242	HOUSE	2167	173
2168	ZaoMin-314_house-1	Mienic	HOUSE	house	房子	ZaoMin	Zao Min	dzao1238	p j u ²⁴	1252	170	阴上.*阳平	²⁴	DzaoMin	p j u ³	0	845	1 6 7 8	ACXT	PJY2	13	13.P.C 13.J.C 13.Y.V 13.2.T	1.6 1.2 3.0 1.0	pju²⁴	0	3195	1222	658	p j u ²⁴	i m n t	1251	1242	HOUSE	2168	173
231	WhiteHmong-925_ahundred-1	Hmongic	HUNDRED	a hundred		WhiteHmong	White Hmong	hmon1333	p u/w a ³³	1634	8	阴去	³³	HmongDaw	p u/w a ⁵	0	62	1 6 7 8	ACXT	PWA4	12	12.P.C 12.W.C 12.A.V 12.4.T	1.6 1.2 3.0 1.0	pu/wa³³	0	3212	1226	660	p u/w a ³³	i m n t	3212	1246	HUNDRED	231	174
2667	EasternLuobuohe-449_hundred-1	Hmongic	HUNDRED	hundred	百	EasternLuobuohe	Luobuohe, Eastern	luop1235	p z i ²⁴	1634	8	阴去.阳去.*阴去.*阳去	²⁴	Luopohe	p i ᶜ/³	0	64	1 3 7 8	ACXT	PSI2	3	3.P.C 3.S.C 3.I.V 3.2.T	1.6 1.2 3.0 1.0	pzi²⁴	1	3212	1226	660	p z i ²⁴	i m n t	3212	1246	HUNDRED	2667	174
2668	WesternLuobuohe-449_hundred-1	Hmongic	HUNDRED	hundred	百	WesternLuobuohe	Luobuohe, Western	luop1235	p j i ³⁵	1634	8	阴去.阳去.*阴去.*阳去	³⁵	Luopohe	p i ᶜ/³	0	64	1 6 7 8	ACXT	PJI2	10	10.P.C 10.J.C 10.I.V 10.2.T	1.6 1.2 3.0 1.0	pji³⁵	0	3212	1226	660	p j i ³⁵	i m n t	3212	1246	HUNDRED	2668	174
2669	SouthernGuizhouChuanqiandian-449_hundred-1	Hmongic	HUNDRED	hundred	百	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p a ⁵⁵	1634	8	阴去.*阴平	⁵⁵	CentralMashanHmong	p a ⁵ᵃ/⁵	0	63	1 7 8	AXT	PA5	8	8.P.C 8.A.V 8.5.T	1.6 3.0 1.0	pa⁵⁵	0	3212	1226	660	p - a ⁵⁵	i n t	3212	1246	HUNDRED	2669	174
2670	WesternXiangxi-449_hundred-1	Hmongic	HUNDRED	hundred	百	WesternXiangxi	Xiangxi, West	west2430	p a ⁵³	1634	8	*阴上.*阳上	⁵³	WesternXiangxiMiao	p a ⁵	0	61	1 7 8	AXT	PA3	11	11.P.C 11.A.V 11.3.T	1.6 3.0 1.0	pa⁵³	0	3212	1226	660	p - a ⁵³	i n t	3212	1246	HUNDRED	2670	174
2671	NorthernQiandong-449_hundred-1	Hmongic	HUNDRED	hundred	百	NorthernQiandong	Qiandong, North	nort2747	p a ⁴⁴	1634	8	阴去	⁴⁴	NorthernQiandongMiao	p a ⁵	0	60	1 7 8	AXT	PA5	7	7.P.C 7.A.V 7.5.T	1.6 3.0 1.0	pa⁴⁴	0	3212	1226	660	p - a ⁴⁴	i n t	3212	1246	HUNDRED	2671	174
2672	WesternBaheng-449_hundred-1	Hmongic	HUNDRED	hundred	百	WesternBaheng	Baheng, West	pahn1237	p ei ⁵⁵	1634	8	阴去	⁵⁵	PaHng	p e ⁵	0	66	1 7 8	AXT	PE5	9	9.P.C 9.E.V 9.5.T	1.6 3.0 1.0	pei⁵⁵	0	3212	1226	660	p - ei ⁵⁵	i n t	3212	1246	HUNDRED	2672	174
2673	EasternBaheng-449_hundred-1	Hmongic	HUNDRED	hundred	百	EasternBaheng	Baheng, East	pahn1237	p e ⁵⁵	1634	8	阴去.*阴平	⁵⁵	PaHng	p e ⁵	0	66	1 7 8	AXT	PE5	2	2.P.C 2.E.V 2.5.T	1.6 3.0 1.0	pe⁵⁵	0	3212	1226	660	p - e ⁵⁵	i n t	3212	1246	HUNDRED	2673	174
2674	Jiongnai-449_hundred-1	Hmongic	HUNDRED	hundred	百	Jiongnai	Jiongnai	jion1236	p a ³⁵	1634	8	阴去.*阴去.*阳去	³⁵	JiongnaiBunu	p a ⁵	0	65	1 7 8	AXT	PA2	4	4.P.C 4.A.V 4.2.T	1.6 3.0 1.0	pa³⁵	0	3212	1226	660	p - a ³⁵	i n t	3212	1246	HUNDRED	2674	174
2675	Mien-449_hundred-1	Mienic	HUNDRED	hundred	百	Mien	Mien	iumi1238	p ɛ ⁵⁵	1634	8	阴入	⁵⁵	luMien	p ɛ ⁷/³	0	67	1 7 8	AXT	PE5	6	6.P.C 6.E.V 6.5.T	1.6 3.0 1.0	pɛ⁵⁵	0	3212	1226	660	p - ɛ ⁵⁵	i n t	3212	1246	HUNDRED	2675	174
2676	KimMun-449_hundred-1	Mienic	HUNDRED	hundred	百	KimMun	Kim Mun	kimm1245	ˀp e ³⁵	1634	8	阴平.阳平.阴入.阳入	³⁵	KimMun	p e ⁷/³	0	68	1 7 8	AXT	PE2	5	5.P.C 5.E.V 5.2.T	1.6 3.0 1.0	ˀpe³⁵	0	3212	1226	660	ˀp - e ³⁵	i n t	3212	1246	HUNDRED	2676	174
2677	BiaoMin-449_hundred-1	Mienic	HUNDRED	hundred	百	BiaoMin	Biao Min	biao1254	p ɛ ⁵³	1634	8	阴入.*阴上.*阳上	⁵³	BiaoMon	p ɛ ⁷/³	0	69	1 7 8	AXT	PE3	1	1.P.C 1.E.V 1.3.T	1.6 3.0 1.0	pɛ⁵³	0	3212	1226	660	p - ɛ ⁵³	i n t	3212	1246	HUNDRED	2677	174
2678	ZaoMin-449_hundred-1	Mienic	HUNDRED	hundred	百	ZaoMin	Zao Min	dzao1238	b a ⁴⁴	1634	8	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	b a ⁷/³	0	70	1 7 8	AXT	PA5	13	13.P.C 13.A.V 13.5.T	1.6 3.0 1.0	ba⁴⁴	1	3212	1226	660	b - a ⁴⁴	i n t	3212	1246	HUNDRED	2678	174
17	WhiteHmong-83_thehusband-1	Hmongic	HUSBAND	the husband		WhiteHmong	White Hmong	hmon1333	ts i ³⁴	1200	0	阴上	³⁴	HmongDaw				2 7 8	AXT	CI2	12	12.C.C 12.I.V 12.2.T	1.6 3.0 1.0	tsi³⁴	1	3227	1227	662	ts i ³⁴	i n t	3227	1249	HUSBAND	17	175
748	EasternLuobuohe-79_husband-1	Hmongic	HUSBAND	husband	丈夫	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ʐ u ŋ ⁵⁵	1200	0	轻声 阴上.阳上.*阴上.*阳上	⁰/⁵ ⁵⁵	Luopohe				1 7 8 9 3 7 4 8	AXT_AXLT	KU6_SYN5	3	3.K.C 3.U.V 3.6.T 3._._ 3.S.C 3.Y.V 3.N.c 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo⁰/⁵+ʐuŋ⁵⁵	0	3229 3230	1228	663	q o ⁰/⁵ + ʐ u ŋ ⁵⁵	i n t + i n c t	3229 3230	1247	_husband HUSBAND	748	175
749	WesternLuobuohe-79_husband-1	Hmongic	HUSBAND	husband	丈夫	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ʐ o ŋ ⁵⁵	1200	0	轻声 阴上.阳上.*阴平.*阴上.*阳上	⁰/² ⁵⁵	Luopohe				1 7 8 9 3 7 4 8	AXT_AXLT	HE6_SUN5	10	10.H.C 10.E.V 10.6.T 10._._ 10.S.C 10.U.V 10.N.c 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+ʐoŋ⁵⁵	0	3235 3230	1229	663	ʔ ə ⁰/² + ʐ o ŋ ⁵⁵	i n t + i n c t	640 3230	1247	_husband HUSBAND	749	175
750	SouthernGuizhouChuanqiandian-79_husband-1	Hmongic	HUSBAND	husband	丈夫	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʂ ə ŋ ¹¹	1200	0	阳上	¹¹	CentralMashanHmong				3 7 4 8	AXLT	SEN1	8	8.S.C 8.E.V 8.N.c 8.1.T	1.6 3.0 1.1 1.0	ʂəŋ¹¹	0	3230	1230	663	ʂ ə ŋ ¹¹	i n c t	3230	1247	HUSBAND	750	175
751	WesternXiangxi-79_husband-1	Hmongic	HUSBAND	husband	丈夫	WesternXiangxi	Xiangxi, West	west2430	p o ⁴⁴	1200	6	阴上.阴入.*阴平	⁴⁴	WesternXiangxiMiao	p o ³	0	53	1 7 8	AXT	PU5	11	11.P.C 11.U.V 11.5.T	1.6 3.0 1.0	po⁴⁴	0	3226	1231	661	p o ⁴⁴	i n t	3226	1248	HUSBAND	751	175
752	NorthernQiandong-79_husband-1	Hmongic	HUSBAND	husband	丈夫	NorthernQiandong	Qiandong, North	nort2747	ʑ u ¹³	1200	0	阴入.*阴去.*阳去	¹³	NorthernQiandongMiao				3 7 8	AXT	SY2	7	7.S.C 7.Y.V 7.2.T	1.6 3.0 1.0	ʑu¹³	0	3234	1232	666	ʑ u ¹³	i n t	3234	1256	HUSBAND	752	175
753	WesternBaheng-79_husband-1	Hmongic	HUSBAND	husband	丈夫	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + w ei ³¹	1200	0	轻声 阴上	⁰/³ ³¹	PaHng				1 7 8 9 6 7 8	AXT_AXT	HA6_WE3	9	9.H.C 9.A.V 9.6.T 9._._ 9.W.C 9.E.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+wei³¹	0	3235 3231	1233	663	ʔ a ⁰/³ + w ei ³¹	i n t + i n t	640 3231	1250	_husband HUSBAND	753	175
754	EasternBaheng-79_husband-1	Hmongic	HUSBAND	husband	丈夫	EasternBaheng	Baheng, East	pahn1237	tɕ i ³¹ + n ai ³³	1200	0	阳去.阳入 阳平.*阳平	³¹ ³³	PaHng				2 7 8 9 4 7 8	AXT_AXT	CI3_NA4	2	2.C.C 2.I.V 2.3.T 2._._ 2.N.C 2.A.V 2.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕi³¹+nai³³	0	3227 3228	1234	662	tɕ i ³¹ + n ai ³³	i n t + i n t	3227 3228	1249	HUSBAND _husband	754	175
755	Jiongnai-79_husband-1	Hmongic	HUSBAND	husband	丈夫	Jiongnai	Jiongnai	jion1236	w e ⁵³	1200	0	阴上.*阴上.*阳上	⁵³	JiongnaiBunu				6 7 8	AXT	WE3	4	4.W.C 4.E.V 4.3.T	1.6 3.0 1.0	we⁵³	0	3231	1235	663	w e ⁵³	i n t	3231	1250	HUSBAND	755	175
756	Mien-79_husband-1	Mienic	HUSBAND	husband	丈夫	Mien	Mien	iumi1238	g u ²⁴	1200	0	阴去	²⁴	luMien				1 7 8	AXT	KY2	6	6.K.C 6.Y.V 6.2.T	1.6 3.0 1.0	gu²⁴	0	3233	1236	665	g u ²⁴	i n t	3233	1255	HUSBAND	756	175
757	KimMun-79_husband-1	Mienic	HUSBAND	husband	丈夫	KimMun	Kim Mun	kimm1245	l a ŋ ³³	1200	0	阴平.阳平.*阴平	³³	KimMun				5 7 4 8	AXLT	LAN4	5	5.L.C 5.A.V 5.N.c 5.4.T	1.6 3.0 1.1 1.0	laŋ³³	0	3232	1237	664	l a ŋ ³³	i n c t	3232	1254	HUSBAND	757	175
758	BiaoMin-79_husband-1	Mienic	HUSBAND	husband	丈夫	BiaoMin	Biao Min	biao1254	b u ³⁵	1200	6	阴上	³⁵	BiaoMon	b u ³	0	54	1 7 8	AXT	PY2	1	1.P.C 1.Y.V 1.2.T	1.6 3.0 1.0	bu³⁵	0	3226	1231	661	b u ³⁵	i n t	3226	1248	HUSBAND	758	175
759	ZaoMin-79_husband-1	Mienic	HUSBAND	husband	丈夫	ZaoMin	Zao Min	dzao1238	tɕ a ŋ ²²	1200	0	阳去.阳入	²²	DzaoMin				2 7 4 8	AXLT	CAN1	13	13.C.C 13.A.V 13.N.c 13.1.T	1.6 3.0 1.1 1.0	tɕaŋ²²	0	3230	1230	663	tɕ a ŋ ²²	i n c t	3230	1247	HUSBAND	759	175
24	WhiteHmong-139_i-1	Hmongic	I	I		WhiteHmong	White Hmong	hmon1333	k u ³⁴	1209	671	阴上	³⁴	HmongDaw	k u ³	0	3240	1 7 8	AXT	KY2	12	12.K.C 12.Y.V 12.2.T	1.6 3.0 1.0	ku³⁴	0	3244	1238	667	k u - ³⁴	i n t	3244	1257	I	24	176
2774	EasternLuobuohe-513_i-1	Hmongic	I	I	我	EasternLuobuohe	Luobuohe, Eastern	luop1235	k a ŋ ⁵⁵	1209	671	阴上.阳上.*阴上.*阳上	⁵⁵	Luopohe	k a ŋ ᴮ/²	0	3242	1 7 4 8	AXLT	KAN5	3	3.K.C 3.A.V 3.N.c 3.5.T	1.6 3.0 1.1 1.0	kaŋ⁵⁵	0	3244	1238	667	k a ŋ ⁵⁵	i n c t	3244	1257	I	2774	176
2775	WesternLuobuohe-513_i-1	Hmongic	I	I	我	WesternLuobuohe	Luobuohe, Western	luop1235	k ɑ ŋ ⁵⁵	1209	671	阴上.阳上.*阴平.*阴上.*阳上	⁵⁵	Luopohe	k a ŋ ᴮ/²	0	3242	1 7 4 8	AXLT	KAN5	10	10.K.C 10.A.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0	kɑŋ⁵⁵	0	3244	1238	667	k ɑ ŋ ⁵⁵	i n c t	3244	1257	I	2775	176
2776	SouthernGuizhouChuanqiandian-513_i-1	Hmongic	I	I	我	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k o ŋ ⁴²	1209	671	阴上.*阴上.*阳上	⁴²	CentralMashanHmong	k o ŋ ³ᵃ/³	0	3241	1 7 4 8	AXLT	KUN3	8	8.K.C 8.U.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	koŋ⁴²	0	3244	1238	667	k o ŋ ⁴²	i n c t	3244	1257	I	2776	176
2777	WesternXiangxi-513_i-1	Hmongic	I	I	我	WesternXiangxi	Xiangxi, West	west2430	w e ²²	1209	109	0	²²	WesternXiangxiMiao	w e ⁴	0	517	6 7 8	AXT	WE1	11	11.W.C 11.E.V 11.1.T	1.6 3.0 1.0	we²²	0	3245	1239	668	w e - ²²	i n t	6458	1258	I	2777	176
2778	NorthernQiandong-513_i-1	Hmongic	I	I	我	NorthernQiandong	Qiandong, North	nort2747	v i ¹¹	1209	109	阳上	¹¹	NorthernQiandongMiao	v i ⁴	0	516	3 7 8	AXT	BI1	7	7.B.C 7.I.V 7.1.T	1.6 3.0 1.0	vi¹¹	0	3245	1239	668	v i - ¹¹	i n t	6458	1258	I	2778	176
2779	WesternBaheng-513_i-1	Hmongic	I	I	我	WesternBaheng	Baheng, West	pahn1237	w a ŋ ¹¹	1209	109	阳上	¹¹	PaHng	v ɔ̃ ⁴	0	519	6 7 4 8	AXLT	WAN1	9	9.W.C 9.A.V 9.N.c 9.1.T	1.6 3.0 1.1 1.0	waŋ¹¹	0	3245	1239	668	w a ŋ ¹¹	i n c t	6458	1258	I	2779	176
2780	EasternBaheng-513_i-1	Hmongic	I	I	我	EasternBaheng	Baheng, East	pahn1237	w a ŋ ¹¹	1209	109	阳上	¹¹	PaHng	v ɔ̃ ⁴	0	519	6 7 4 8	AXLT	WAN1	2	2.W.C 2.A.V 2.N.c 2.1.T	1.6 3.0 1.1 1.0	waŋ¹¹	0	3245	1239	668	w a ŋ ¹¹	i n c t	6458	1258	I	2780	176
2781	Jiongnai-513_i-1	Hmongic	I	I	我	Jiongnai	Jiongnai	jion1236	w a ³¹	1209	109	阳上.*阳平	³¹	JiongnaiBunu	v a ⁴	0	518	6 7 8	AXT	WA3	4	4.W.C 4.A.V 4.3.T	1.6 3.0 1.0	wa³¹	0	3245	1239	668	w a - ³¹	i n t	6458	1258	I	2781	176
2782	Mien-513_i-1	Mienic	I	I	我	Mien	Mien	iumi1238	ʑ e ³³	1209	643	阴平	³³	luMien	j a ¹	0	3142	3 7 8	AXT	SE4	6	6.S.C 6.E.V 6.4.T	1.6 3.0 1.0	ʑe³³	0	3246	1240	669	ʑ e ³³	i n t	3246	1259	I	2782	176
2783	KimMun-513_i-1	Mienic	I	I	我	KimMun	Kim Mun	kimm1245	z a ³⁵	1209	643	阴平.阳平.阴入.阳入	³⁵	KimMun	j a ¹	0	3143	3 7 8	AXT	SA2	5	5.S.C 5.A.V 5.2.T	1.6 3.0 1.0	za³⁵	0	3246	1240	669	z a ³⁵	i n t	3246	1259	I	2783	176
2784	BiaoMin-513_i-1	Mienic	I	I	我	BiaoMin	Biao Min	biao1254	k əu ³⁵	1209	0	阴上	³⁵	BiaoMon				1 7 8	AXT	KE2	1	1.K.C 1.E.V 1.2.T	1.6 3.0 1.0	kəu³⁵	0	3244	1238	667	k əu - ³⁵	i n t	3244	1257	I	2784	176
2785	ZaoMin-513_i-1	Mienic	I	I	我	ZaoMin	Zao Min	dzao1238	ts j a ⁴⁴	1209	0	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin				2 6 7 8	ACXT	CJA5	13	13.C.C 13.J.C 13.A.V 13.5.T	1.6 1.2 3.0 1.0	tsja⁴⁴	0	3247	1241	670	ts j a ⁴⁴	i m n t	3247	1260	I	2785	176
44	WhiteHmong-215_theinsect-1	Hmongic	INSECT	the insect		WhiteHmong	White Hmong	hmon1333	k a ⁵⁵	620	727	阴平	⁵⁵	HmongDaw	k a ¹	0	3498	1 7 8	AXT	KA5	12	12.K.C 12.A.V 12.5.T	1.6 3.0 1.0	ka⁵⁵	0	3258	1242	671	k - a ⁵⁵	i n t	3258	1262	INSECT	44	177
1504	EasternLuobuohe-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + tɕ i n ³¹	620	727	轻声 阴平.阳平.*阳平	⁰/⁵ ³¹	Luopohe	tɕ e n ᴬ/¹	1	3500	1 7 8 9 2 7 4 8	AXT_AXLT	KU6_CIN3	3	3.K.C 3.U.V 3.6.T 3._._ 3.C.C 3.I.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo⁰/⁵+tɕin³¹	0	3258 3259	1243	671	q - o ⁰/⁵ + tɕ - i n ³¹	i n t + i n c t	3258 3781	1261	_insect INSECT	1504	177
1505	WesternLuobuohe-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + tɕ i n ³¹	620	727	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	tɕ e n ᴬ/¹	1	3500	1 7 8 9 2 7 4 8	AXT_AXLT	HE6_CIN3	10	10.H.C 10.E.V 10.6.T 10._._ 10.C.C 10.I.V 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+tɕin³¹	0	3260 3259	1244	671	ʔ ə ⁰/² + tɕ - i n ³¹	i n t + i n c t	3260 3781	1261	_insect INSECT	1505	177
1506	SouthernGuizhouChuanqiandian-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k u/w a ³²	620	727	阴平	³²	CentralMashanHmong	k u/w a ¹ᵃ/¹	0	3499	1 6 7 8	ACXT	KWA3	8	8.K.C 8.W.C 8.A.V 8.3.T	1.6 1.2 3.0 1.0	ku/wa³²	0	3258	1242	671	k u/w a ³²	i m n t	3258	1262	INSECT	1506	177
1507	WesternXiangxi-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + c i ³⁵	620	727	阴平 阴平	³⁵ ³⁵	WesternXiangxiMiao	c i ¹	1	3497	1 7 8 9 1 7 8	AXT_AXT	TA2_CI2	11	11.T.C 11.A.V 11.2.T 11._._ 11.C.C 11.I.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɑ³⁵+ci³⁵	0	3261 3259	1245	671	t ɑ ³⁵ + c - i - ³⁵	i n t + i n t	3261 3781	1261	_insect INSECT	1507	177
1508	NorthernQiandong-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	NorthernQiandong	Qiandong, North	nort2747	k a ŋ ³³	620	727	阴平.*阴平	³³	NorthernQiandongMiao	k a ŋ ¹	0	3496	1 7 4 8	AXLT	KAN4	7	7.K.C 7.A.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	kaŋ³³	0	3259	1246	671	k - a ŋ ³³	i n c t	3781	1261	INSECT	1508	177
1509	WesternBaheng-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	WesternBaheng	Baheng, West	pahn1237	q ai ³⁵	620	727	阴平	³⁵	PaHng	k ɛ ¹	0	3502	1 7 8	AXT	KA2	9	9.K.C 9.A.V 9.2.T	1.6 3.0 1.0	qai³⁵	0	3258	1242	671	q - ai ³⁵	i n t	3258	1262	INSECT	1509	177
1510	EasternBaheng-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	EasternBaheng	Baheng, East	pahn1237	q ei ³⁵	620	727	阴平.*阴去.*阴入.*阳入	³⁵	PaHng	k ɛ ¹	0	3502	1 7 8	AXT	KE2	2	2.K.C 2.E.V 2.2.T	1.6 3.0 1.0	qei³⁵	0	3258	1242	671	q - ei ³⁵	i n t	3258	1262	INSECT	1510	177
1511	Jiongnai-184_insectworm-1	Hmongic	INSECT	insect (worm)	虫	Jiongnai	Jiongnai	jion1236	k j e n ⁴⁴	620	727	阴平.*阴平	⁴⁴	JiongnaiBunu	k j e n ¹	0	3501	1 6 7 4 8	ACXLT	KJEN5	4	4.K.C 4.J.C 4.E.V 4.N.c 4.5.T	1.6 1.2 3.0 1.1 1.0	kjen⁴⁴	0	3259	1246	671	k j e n ⁴⁴	i m n c t	3781	1261	INSECT	1511	177
1512	Mien-184_insectworm-1	Mienic	INSECT	insect (worm)	虫	Mien	Mien	iumi1238	k ɛ ŋ ³³	620	727	阴平	³³	luMien	k ɛ ŋ ¹	0	3503	1 7 4 8	AXLT	KEN4	6	6.K.C 6.E.V 6.N.c 6.4.T	1.6 3.0 1.1 1.0	kɛŋ³³	0	3259	1246	671	k - ɛ ŋ ³³	i n c t	3781	1261	INSECT	1512	177
1513	KimMun-184_insectworm-1	Mienic	INSECT	insect (worm)	虫	KimMun	Kim Mun	kimm1245	k j eː ŋ ³⁵	620	727	阴平.阳平.阴入.阳入	³⁵	KimMun	k j eː ŋ ¹	0	3504	1 6 7 4 8	ACXLT	KJEN2	5	5.K.C 5.J.C 5.E.V 5.N.c 5.2.T	1.6 1.2 3.0 1.1 1.0	kjeːŋ³⁵	0	3259	1246	671	k j eː ŋ ³⁵	i m n c t	3781	1261	INSECT	1513	177
1514	BiaoMin-184_insectworm-1	Mienic	INSECT	insect (worm)	虫	BiaoMin	Biao Min	biao1254	k l ɛ ³³	620	727	阴平.*阴平	³³	BiaoMon	k l ɛ ¹	0	3505	1 5 7 8	ACXT	KLE4	1	1.K.C 1.L.C 1.E.V 1.4.T	1.6 1.2 3.0 1.0	klɛ³³	0	3258	1242	671	k l ɛ ³³	i m n t	3258	1262	INSECT	1514	177
1515	ZaoMin-184_insectworm-1	Mienic	INSECT	insect (worm)	虫	ZaoMin	Zao Min	dzao1238	ts a ŋ ⁴⁴	620	727	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	ts a ŋ ¹	0	3506	2 7 4 8	AXLT	CAN5	13	13.C.C 13.A.V 13.N.c 13.5.T	1.6 3.0 1.1 1.0	tsaŋ⁴⁴	0	3259	1246	671	ts - a ŋ ⁴⁴	i n c t	3781	1261	INSECT	1515	177
