ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID
3602	BiaoMin-630_loud-1	Mienic	LOUD	loud	响	BiaoMin	Biao Min	biao1254	b əi ³³	377	51	阴平.*阴平	³³	BiaoMon	b əi ¹	0	246	1 7 8	AXT	PE4	1	1.P.C 1.E.V 1.4.T	1.6 3.0 1.0	bəi³³	0	2398	724	398
3603	ZaoMin-630_loud-1	Mienic	LOUD	loud	响	ZaoMin	Zao Min	dzao1238	b ai ⁴⁴	377	51	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	b ai ¹	0	247	1 7 8	AXT	PA5	13	13.P.C 13.A.V 13.5.T	1.6 3.0 1.0	bai⁴⁴	0	2398	724	398
203	WhiteHmong-866_low-1	Hmongic	LOW	low		WhiteHmong	White Hmong	hmon1333	q i ¹¹	721	786	阴平.阴上.阳上.阴入	¹¹	HmongDaw	q e ⁴	0	3822	1 7 8	AXT	KI1	12	12.K.C 12.I.V 12.1.T	1.6 3.0 1.0	qi¹¹	0	2404	725	400
2918	EasternLuobuohe-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʁ a ⁵⁵	721	786	轻声 阴上.阳上.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	ʁ a ᴮ/²	1	3824	1 7 8 9 5 7 8	AXT_AXT	TE6_RA5	3	3.T.C 3.E.V 3.6.T 3._._ 3.R.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ʁa⁵⁵	0	2405 2406	726	401
2919	WesternLuobuohe-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	WesternLuobuohe	Luobuohe, Western	luop1235	ʁ ɑ ⁵⁵	721	786	阴上.阳上.*阴平.*阴上.*阳上	⁵⁵	Luopohe	ʁ a ᴮ/²	0	3824	5 7 8	AXT	RA5	10	10.R.C 10.A.V 10.5.T	1.6 3.0 1.0	ʁɑ⁵⁵	0	2406	727	401
2920	SouthernGuizhouChuanqiandian-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h ɪ ¹¹	721	786	阳上	¹¹	CentralMashanHmong	h ɪ ⁴	0	3823	3 7 8	AXT	HI1	8	8.H.C 8.I.V 8.1.T	1.6 3.0 1.0	hɪ¹¹	0	2404	725	400
2922	NorthernQiandong-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	NorthernQiandong	Qiandong, North	nort2747	k a ¹¹	721	786	阳上	¹¹	NorthernQiandongMiao	k a ⁴	0	3821	1 7 8	AXT	KA1	7	7.K.C 7.A.V 7.1.T	1.6 3.0 1.0	ka¹¹	0	2404	725	400
2923	WesternBaheng-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	WesternBaheng	Baheng, West	pahn1237	ŋ i ¹¹	721	786	阳上	¹¹	PaHng	ŋ e ⁴	0	3826	4 7 8	AXT	NI1	9	9.N.C 9.I.V 9.1.T	1.6 3.0 1.0	ŋi¹¹	0	2404	725	400
2924	EasternBaheng-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	EasternBaheng	Baheng, East	pahn1237	ⁿq e ¹¹	721	786	阳上	¹¹	PaHng	ŋ e ⁴	0	3826	1 7 8	AXT	KE1	2	2.K.C 2.E.V 2.1.T	1.6 3.0 1.0	ⁿqe¹¹	0	2404	725	400
2925	Jiongnai-530_lowshort-1	Hmongic	LOW	low (short)	矮、低	Jiongnai	Jiongnai	jion1236	tʃ e ³¹	721	786	阳上.*阳平	³¹	JiongnaiBunu	tʃ e ⁴	0	3825	1 7 8	AXT	TE3	4	4.T.C 4.E.V 4.3.T	1.6 3.0 1.0	tʃe³¹	0	2405	728	401
2926	Mien-530_lowshort-1	Mienic	LOW	low (short)	矮、低	Mien	Mien	iumi1238	ʔ ai ⁵³	721	786	阴上	⁵³	luMien	h a ⁴	0	3827	1 7 8	AXT	HA3	6	6.H.C 6.A.V 6.3.T	1.6 3.0 1.0	ʔai⁵³	0	2407	729	402
2927	KimMun-530_lowshort-1	Mienic	LOW	low (short)	矮、低	KimMun	Kim Mun	kimm1245	h a ⁴²	721	786	阴去.阳去.阴入.阳入	⁴²	KimMun	h a ⁴	0	3828	3 7 8	AXT	HA3	5	5.H.C 5.A.V 5.3.T	1.6 3.0 1.0	ha⁴²	0	2407	729	402
2928	BiaoMin-530_lowshort-1	Mienic	LOW	low (short)	矮、低	BiaoMin	Biao Min	biao1254	x ɔ ²¹	721	786	阳入	²¹	BiaoMon	h ɔ ⁴	0	3829	3 7 8	AXT	GU3	1	1.G.C 1.U.V 1.3.T	1.6 3.0 1.0	xɔ²¹	0	2403	730	399
76	WhiteHmong-318_thelung-1	Hmongic	LUNG	the lung		WhiteHmong	White Hmong	hmon1333	ⁿtʃ ɯ ¹¹	688	184	阴平.阴上.阳上.阴入	¹¹	HmongDaw	ⁿʈʂ ɯ ⁷/³	0	905	1 7 8	AXT	TI1	12	12.T.C 12.I.V 12.1.T	1.6 3.0 1.0	ⁿtʃɯ¹¹	0	2421	731	403
1025	EasternLuobuohe-115_lung-1	Hmongic	LUNG	lung	肺	EasternLuobuohe	Luobuohe, Eastern	luop1235	f ei ²⁴	688	184	阴去.阳去.*阴去.*阳去	²⁴	Luopohe	ˀp j u ᶜ/³	0	907	3 7 8	AXT	BE2	3	3.B.C 3.E.V 3.2.T	1.6 3.0 1.0	fei²⁴	0	2417	732	403
1026	WesternLuobuohe-115_lung-1	Hmongic	LUNG	lung	肺	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ⁿb y ³⁵	688	184	轻声 阴去.阳去.*阴去.*阳去	⁰/² ³⁵	Luopohe	ˀp j u ᶜ/³	1	907	1 7 8 9 1 7 8	AXT_AXT	TE6_PY2	10	10.T.C 10.E.V 10.6.T 10._._ 10.P.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ⁿby³⁵	0	2421 2417	733	403
1027	SouthernGuizhouChuanqiandian-115_lung-1	Hmongic	LUNG	lung	肺	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ʐ əu ⁵⁵	688	184	阴去.*阴平	⁵⁵	CentralMashanHmong	ⁿp ʐ ou ⁵ᵃ/⁵	0	906	1 3 7 8	ACXT	PSE5	8	8.P.C 8.S.C 8.E.V 8.5.T	1.6 1.2 3.0 1.0	ⁿpʐəu⁵⁵	0	2417	732	403
1028	WesternXiangxi-115_lung-1	Hmongic	LUNG	lung	肺	WesternXiangxi	Xiangxi, West	west2430	m ʐ ə ⁵³	688	184	*阴上.*阳上	⁵³	WesternXiangxiMiao	m ʐ ə ⁵	0	904	4 3 7 8	ACYT	MSE3	11	11.M.C 11.S.C 11.E.V 11.3.T	1.6 1.2 3.0 1.0	mʐə⁵³	0	2417	732	403
1029	NorthernQiandong-115_lung-1	Hmongic	LUNG	lung	肺	NorthernQiandong	Qiandong, North	nort2747	fʰ u ³⁵ + z ɛ ¹³ + pʰ o ³³	688	184	阴上 阴入.*阴去.*阳去 阴平.*阴平	³⁵ ¹³ ³³	NorthernQiandongMiao	z ɛ ⁶/¹³	1	903	3 7 8 9 3 7 8 9 1 7 8	AXT_AXT_AXT	BY2_SE2_PU4	7	7.B.C 7.Y.V 7.2.T 7._._ 7.S.C 7.E.V 7.2.T 7._._ 7.P.C 7.U.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	fʰu³⁵+zɛ¹³+pʰo³³	0	2418 2419 2417	734	403
1030	WesternBaheng-115_lung-1	Hmongic	LUNG	lung	肺	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + pʰ ɔ ⁵⁵	688	184	轻声 阴去	⁰/³ ⁵⁵	PaHng	m ɔ ⁵	0	908	1 7 8 9 1 7 8	AXT_AXT	HA6_PU5	9	9.H.C 9.A.V 9.6.T 9._._ 9.P.C 9.U.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+pʰɔ⁵⁵	0	2420 2417	735	403
1031	EasternBaheng-115_lung-1	Hmongic	LUNG	lung	肺	EasternBaheng	Baheng, East	pahn1237	q ai ³⁵ + ⁿp j au ⁵⁵	688	184	阴平.*阴去.*阴入.*阳入 阴去.*阴平	³⁵ ⁵⁵	PaHng	m ɔ ⁵	0	908	1 7 8 9 1 6 7 8	AXT_ACXT	KA2_PJA5	2	2.K.C 2.A.V 2.2.T 2._._ 2.P.C 2.J.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qai³⁵+ⁿpjau⁵⁵	0	2416 2417	736	403
232	WhiteHmong-929_many-1	Hmongic	MANY	many		WhiteHmong	White Hmong	hmon1333	ⁿt au ³³	1198	263	阴去	³³	HmongDaw	ⁿʈ au ⁵	0	1399	1 7 8	AXT	TA4	12	12.T.C 12.A.V 12.4.T	1.6 3.0 1.0	ⁿtau³³	0	2430	737	404
3050	EasternLuobuohe-543_many-1	Hmongic	MANY	many	多	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + tɕ u ŋ ³¹	1198	263	轻声 阴平.阳平.*阳平	⁰/² ³¹	Luopohe	ˀt u ᶜ/³	0	1401	1 7 8 9 2 7 4 8	AXT_AXLT	TE6_CYN3	3	3.T.C 3.E.V 3.6.T 3._._ 3.C.C 3.Y.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tə⁰/²+tɕuŋ³¹	0	2430 2431	738	404
3051	WesternLuobuohe-543_many-1	Hmongic	MANY	many	多	WesternLuobuohe	Luobuohe, Western	luop1235	ɕ ɑ ⁵⁵	1198	263	阴上.阳上.*阴平.*阴上.*阳上	⁵⁵	Luopohe	ˀt u ᶜ/³	0	1401	3 7 8	AXT	SA5	10	10.S.C 10.A.V 10.5.T	1.6 3.0 1.0	ɕɑ⁵⁵	0	2433	739	406
3052	SouthernGuizhouChuanqiandian-543_many-1	Hmongic	MANY	many	多	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿt ɔ ⁵⁵	1198	263	阴去.*阴平	⁵⁵	CentralMashanHmong	ⁿʈ ɔ ⁵ᵃ/⁵	0	1400	1 7 8	AXT	TU5	8	8.T.C 8.U.V 8.5.T	1.6 3.0 1.0	ⁿtɔ⁵⁵	0	2430	737	404
3054	NorthernQiandong-543_many-1	Hmongic	MANY	many	多	NorthernQiandong	Qiandong, North	nort2747	n ɛ ⁴⁴	1198	263	阴去	⁴⁴	NorthernQiandongMiao	n ɛ ⁵	0	1398	4 7 8	AXT	NE5	7	7.N.C 7.E.V 7.5.T	1.6 3.0 1.0	nɛ⁴⁴	0	2432	740	405
3057	Jiongnai-543_many-1	Hmongic	MANY	many	多	Jiongnai	Jiongnai	jion1236	ⁿt ai ³⁵	1198	263	阴去.*阴去.*阳去	³⁵	JiongnaiBunu	ⁿʈ ei ⁵	0	1402	1 7 8	AXT	TA2	4	4.T.C 4.A.V 4.2.T	1.6 3.0 1.0	ⁿtai³⁵	0	2430	737	404
743	Mien-78_maternalauntmothersbrotherswife-1	Mienic	MATERNAL AUNT (WIFE OF MOTHER'S BROTHER)	maternal aunt (mother's brother's wife)	舅母	Mien	Mien	iumi1238	m j a ŋ ³¹	2172	135	阳平	³¹	luMien	m w a ŋ ²	0	660	4 6 7 4 8	ACXLT	MJAN3	6	6.M.C 6.J.C 6.A.V 6.N.c 6.3.T	1.6 1.2 3.0 1.1 1.0	mjaŋ³¹	0	2438	741	407
745	KimMun-78_maternalauntmothersbrotherswife-1	Mienic	MATERNAL AUNT (WIFE OF MOTHER'S BROTHER)	maternal aunt (mother's brother's wife)	舅母	KimMun	Kim Mun	kimm1245	ŋ w a ŋ ³³	2172	135	阴平.阳平.*阴平	³³	KimMun	ŋ w a ŋ ²	0	661	4 6 7 4 8	ACXLT	NWAN4	5	5.N.C 5.W.C 5.A.V 5.N.c 5.4.T	1.6 1.2 3.0 1.1 1.0	ŋwaŋ³³	0	2438	741	407
746	BiaoMin-78_maternalauntmothersbrotherswife-1	Mienic	MATERNAL AUNT (WIFE OF MOTHER'S BROTHER)	maternal aunt (mother's brother's wife)	舅母	BiaoMin	Biao Min	biao1254	m j a ŋ ³¹	2172	135	阳平.*阳平	³¹	BiaoMon	m j a ŋ ²	0	662	4 6 7 4 8	ACXLT	MJAN3	1	1.M.C 1.J.C 1.A.V 1.N.c 1.3.T	1.6 1.2 3.0 1.1 1.0	mjaŋ³¹	0	2438	741	407
747	ZaoMin-78_maternalauntmothersbrotherswife-1	Mienic	MATERNAL AUNT (WIFE OF MOTHER'S BROTHER)	maternal aunt (mother's brother's wife)	舅母	ZaoMin	Zao Min	dzao1238	m j a ŋ ⁵³	2172	135	阳平.*阴去.*阳去	⁵³	DzaoMin	m j a ŋ ²	0	663	4 6 7 4 8	ACXLT	MJAN3	13	13.M.C 13.J.C 13.A.V 13.N.c 13.3.T	1.6 1.2 3.0 1.1 1.0	mjaŋ⁵³	0	2438	741	407
104	WhiteHmong-441_themeat-1	Hmongic	MEAT	the meat		WhiteHmong	White Hmong	hmon1333	ⁿq ai ⁵³	634	803	阳平	⁵³	HmongDaw	ⁿq ai ²	0	3889	1 7 8	AXT	KA3	12	12.K.C 12.A.V 12.3.T	1.6 3.0 1.0	ⁿqai⁵³	0	2443	742	408
1979	EasternLuobuohe-265_meat-1	Hmongic	MEAT	meat	肉	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ⁿɢ ɛ ³¹	634	803	轻声 阴平.阳平.*阳平	⁰/⁵ ³¹	Luopohe	ⁿq e ᴬ/¹	1	3891	1 7 8 9 1 7 8	AXT_AXT	KU6_KE3	3	3.K.C 3.U.V 3.6.T 3._._ 3.K.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+ⁿɢɛ³¹	0	2444 2443	743	408
1980	WesternLuobuohe-265_meat-1	Hmongic	MEAT	meat	肉	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ⁿɢ e ³¹	634	803	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	ⁿq e ᴬ/¹	1	3891	1 7 8 9 1 7 8	AXT_AXT	TE6_KE3	10	10.T.C 10.E.V 10.6.T 10._._ 10.K.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ⁿɢe³¹	0	2447 2443	744	408
1982	SouthernGuizhouChuanqiandian-265_meat-1	Hmongic	MEAT	meat	肉	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk e ⁵³	634	803	阳平	⁵³	CentralMashanHmong	ⁿk e ²	0	3890	1 7 8	AXT	KE3	8	8.K.C 8.E.V 8.3.T	1.6 3.0 1.0	ⁿke⁵³	0	2443	742	408
1983	WesternXiangxi-265_meat-1	Hmongic	MEAT	meat	肉	WesternXiangxi	Xiangxi, West	west2430	ȵ a ³¹	634	803	阳平.*阳平	³¹	WesternXiangxiMiao	ɲ a ²	0	3888	4 7 8	AXT	NA3	11	11.N.C 11.A.V 11.3.T	1.6 3.0 1.0	ȵa³¹	0	2446	745	410
1984	NorthernQiandong-265_meat-1	Hmongic	MEAT	meat	肉	NorthernQiandong	Qiandong, North	nort2747	ŋ i ⁵⁵	634	803	0	⁵⁵	NorthernQiandongMiao	ŋ i ²	0	3887	4 7 8	AXT	NI5	7	7.N.C 7.I.V 7.5.T	1.6 3.0 1.0	ŋi⁵⁵	0	2446	745	410
1985	WesternBaheng-265_meat-1	Hmongic	MEAT	meat	肉	WesternBaheng	Baheng, West	pahn1237	ŋ e ³³	634	803	阳平	³³	PaHng	ŋ ɛ ²	0	3893	4 7 8	AXT	NE4	9	9.N.C 9.E.V 9.4.T	1.6 3.0 1.0	ŋe³³	0	2446	745	410
1986	EasternBaheng-265_meat-1	Hmongic	MEAT	meat	肉	EasternBaheng	Baheng, East	pahn1237	ⁿq ai ³³	634	803	阳平.*阳平	³³	PaHng	ŋ ɛ ²	0	3893	1 7 8	AXT	KA4	2	2.K.C 2.A.V 2.4.T	1.6 3.0 1.0	ⁿqai³³	0	2443	742	408
1987	Jiongnai-265_meat-1	Hmongic	MEAT	meat	肉	Jiongnai	Jiongnai	jion1236	ⁿk ai ³³	634	803	阳平	³³	JiongnaiBunu	ⁿk ai ²	0	3892	1 7 8	AXT	KA4	4	4.K.C 4.A.V 4.4.T	1.6 3.0 1.0	ⁿkai³³	0	2443	742	408
1988	Mien-265_meat-1	Mienic	MEAT	meat	肉	Mien	Mien	iumi1238	ʔ o ⁵³	634	863	阴上	⁵³	luMien	a ³	0	4188	1 7 8	AXT	HU3	6	6.H.C 6.U.V 6.3.T	1.6 3.0 1.0	ʔo⁵³	0	2445	746	409
1989	KimMun-265_meat-1	Mienic	MEAT	meat	肉	KimMun	Kim Mun	kimm1245	ʔ a ⁵¹	634	863	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	a ³	0	4189	1 7 8	AXT	HA3	5	5.H.C 5.A.V 5.3.T	1.6 3.0 1.0	ʔa⁵¹	0	2445	746	409
1990	BiaoMin-265_meat-1	Mienic	MEAT	meat	肉	BiaoMin	Biao Min	biao1254	dʑ i ³¹	634	803	阳平.*阳平	³¹	BiaoMon	dʑ i ²	0	3894	2 7 8	AXT	CI3	1	1.C.C 1.I.V 1.3.T	1.6 3.0 1.0	dʑi³¹	0	2443	742	408
1991	ZaoMin-265_meat-1	Mienic	MEAT	meat	肉	ZaoMin	Zao Min	dzao1238	g ui ⁵³	634	803	阳平.*阴去.*阳去	⁵³	DzaoMin	h ɔi ²	0	3895	1 7 8	AXT	KY3	13	13.K.C 13.Y.V 13.3.T	1.6 3.0 1.0	gui⁵³	0	2443	742	408
2048	EasternLuobuohe-288_medicine-1	Hmongic	MEDICINE	medicine	药	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + k a ³¹	1372	691	轻声 阴平.阳平.*阳平	⁰/⁵ ³¹	Luopohe	k a ᴬ/¹	1	3313	1 7 8 9 1 7 8	AXT_AXT	KU6_KA3	3	3.K.C 3.U.V 3.6.T 3._._ 3.K.C 3.A.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+ka³¹	0	2460 2459	747	411
2049	WesternLuobuohe-288_medicine-1	Hmongic	MEDICINE	medicine	药	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + k a ³¹	1372	691	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	k a ᴬ/¹	1	3313	1 7 8 9 1 7 8	AXT_AXT	HE6_KA3	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ka³¹	0	2462 2459	748	411
2050	SouthernGuizhouChuanqiandian-288_medicine-1	Hmongic	MEDICINE	medicine	药	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k a ³²	1372	691	阴平	³²	CentralMashanHmong	k a ¹ᵃ/¹	0	3312	1 7 8	AXT	KA3	8	8.K.C 8.A.V 8.3.T	1.6 3.0 1.0	ka³²	0	2459	749	411
2051	WesternXiangxi-288_medicine-1	Hmongic	MEDICINE	medicine	药	WesternXiangxi	Xiangxi, West	west2430	ⁿk ɑ ³⁵	1372	691	阴平	³⁵	WesternXiangxiMiao	ⁿk ɑ ¹	0	3311	1 7 8	AXT	KA2	11	11.K.C 11.A.V 11.2.T	1.6 3.0 1.0	ⁿkɑ³⁵	0	2459	749	411
2052	NorthernQiandong-288_medicine-1	Hmongic	MEDICINE	medicine	药	NorthernQiandong	Qiandong, North	nort2747	tɕ a ³³	1372	691	阴平.*阴平	³³	NorthernQiandongMiao	tɕ a ¹	0	3310	2 7 8	AXT	CA4	7	7.C.C 7.A.V 7.4.T	1.6 3.0 1.0	tɕa³³	0	2459	749	411
2053	WesternBaheng-288_medicine-1	Hmongic	MEDICINE	medicine	药	WesternBaheng	Baheng, West	pahn1237	ȵ a ³⁵	1372	691	阴平	³⁵	PaHng	ȵ a ¹	0	3315	4 7 8	AXT	NA2	9	9.N.C 9.A.V 9.2.T	1.6 3.0 1.0	ȵa³⁵	0	2459	749	411
2054	EasternBaheng-288_medicine-1	Hmongic	MEDICINE	medicine	药	EasternBaheng	Baheng, East	pahn1237	ⁿtɕ a ³⁵	1372	691	阴平.*阴去.*阴入.*阳入	³⁵	PaHng	ȵ a ¹	0	3315	2 7 8	AXT	CA2	2	2.C.C 2.A.V 2.2.T	1.6 3.0 1.0	ⁿtɕa³⁵	0	2459	749	411
2055	Jiongnai-288_medicine-1	Hmongic	MEDICINE	medicine	药	Jiongnai	Jiongnai	jion1236	ð j a ⁴⁴	1372	691	阴平.*阴平	⁴⁴	JiongnaiBunu	ð j a ¹	0	3314	3 6 7 8	ACXT	DJA5	4	4.D.C 4.J.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	ðja⁴⁴	0	2459	749	411
2057	KimMun-288_medicine-1	Mienic	MEDICINE	medicine	药	KimMun	Kim Mun	kimm1245	ŋ w a ⁵¹	1372	691	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	g j aːi ¹	0	3316	4 6 7 8	ACXT	NWA3	5	5.N.C 5.W.C 5.A.V 5.3.T	1.6 1.2 3.0 1.0	ŋwa⁵¹	1	2461	750	412
2058	BiaoMin-288_medicine-1	Mienic	MEDICINE	medicine	药	BiaoMin	Biao Min	biao1254	ɕ a ³³	1372	691	阴平.*阴平	³³	BiaoMon	h j a ¹	0	3317	3 7 8	AXT	SA4	1	1.S.C 1.A.V 1.4.T	1.6 3.0 1.0	ɕa³³	1	2459	749	411
2059	ZaoMin-288_medicine-1	Mienic	MEDICINE	medicine	药	ZaoMin	Zao Min	dzao1238	ts ei ⁴⁴	1372	691	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	ts ɛi ¹	0	3318	2 7 8	AXT	CE5	13	13.C.C 13.E.V 13.5.T	1.6 3.0 1.0	tsei⁴⁴	0	2459	749	411
4480	SouthernGuizhouChuanqiandian-788_dissolve-1	Hmongic	MELT	dissolve	融化	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ u/w a ⁵³	2334	655	阳平	⁵³	CentralMashanHmong	ʑ u/w a ²	0	3195	3 6 7 8	ACXT	SWA3	8	8.S.C 8.W.C 8.A.V 8.3.T	1.6 1.2 3.0 1.0	ʑu/wa⁵³	0	2473	751	413
4481	WesternXiangxi-788_dissolve-1	Hmongic	MELT	dissolve	融化	WesternXiangxi	Xiangxi, West	west2430	tɕ i ⁴⁴ + ʑ i n ³¹	2334	655	阴上.阴入.*阴平 阳平.*阳平	⁴⁴ ³¹	WesternXiangxiMiao	ʑ i ²	0	3193	2 7 8 9 3 7 4 8	AXT_AXLT	CI5_SIN3	11	11.C.C 11.I.V 11.5.T 11._._ 11.S.C 11.I.V 11.N.c 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tɕi⁴⁴+ʑin³¹	0	2475 2474	752	414
4482	NorthernQiandong-788_dissolve-1	Hmongic	MELT	dissolve	融化	NorthernQiandong	Qiandong, North	nort2747	ʑ a ŋ ⁵⁵	2334	655	0	⁵⁵	NorthernQiandongMiao	ʑ a ŋ ²	0	3192	3 7 4 8	AXLT	SAN5	7	7.S.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	ʑaŋ⁵⁵	0	2474	753	414
4483	WesternBaheng-788_dissolve-1	Hmongic	MELT	dissolve	融化	WesternBaheng	Baheng, West	pahn1237	j e ³³	2334	655	阳平	³³	PaHng	j e ²	0	3197	6 7 8	AXT	JE4	9	9.J.C 9.E.V 9.4.T	1.6 3.0 1.0	je³³	0	2473	751	413
4484	EasternBaheng-788_dissolve-1	Hmongic	MELT	dissolve	融化	EasternBaheng	Baheng, East	pahn1237	ʑ e ³³	2334	655	阳平.*阳平	³³	PaHng	j e ²	0	3197	3 7 8	AXT	SE4	2	2.S.C 2.E.V 2.4.T	1.6 3.0 1.0	ʑe³³	0	2473	751	413
4485	Jiongnai-788_dissolve-1	Hmongic	MELT	dissolve	融化	Jiongnai	Jiongnai	jion1236	j o ³³	2334	655	阳平	³³	JiongnaiBunu	ȵ i ²	0	3196	6 7 8	AXT	JU4	4	4.J.C 4.U.V 4.4.T	1.6 3.0 1.0	jo³³	0	2473	751	413
4488	BiaoMin-788_dissolve-1	Mienic	MELT	dissolve	融化	BiaoMin	Biao Min	biao1254	ʑ u/w ə ³¹	2334	661	阳平.*阳平	³¹	BiaoMon	wj/ɥ ə ²	0	3208	3 6 7 8	ACXT	SWE3	1	1.S.C 1.W.C 1.E.V 1.3.T	1.6 1.2 3.0 1.0	ʑu/wə³¹	1	2473	751	413
4489	ZaoMin-788_dissolve-1	Mienic	MELT	dissolve	融化	ZaoMin	Zao Min	dzao1238	ʑ i ŋ ⁵³	2334	661	阳平.*阴去.*阳去	⁵³	DzaoMin	dz i ŋ ²	0	3209	3 7 4 8	AXLT	SIN3	13	13.S.C 13.I.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	ʑiŋ⁵³	1	2474	753	414
191	WhiteHmong-810_themoney-1	Hmongic	MONEY	the money		WhiteHmong	White Hmong	hmon1333	ɲ i/j a ⁵³	1559	496	阳平	⁵³	HmongDaw	ts i/j a ²	0	2435	4 6 7 8	ACXT	NJA3	12	12.N.C 12.J.C 12.A.V 12.3.T	1.6 1.2 3.0 1.0	ɲi/ja⁵³	0	2487	754	417
2501	EasternLuobuohe-409_money-1	Hmongic	MONEY	money	钱	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + z e n ³¹	1559	496	轻声 阴平.阳平.*阳平	⁰/⁵ ³¹	Luopohe	z e n ᴬ/¹	1	2437	1 7 8 9 3 7 4 8	AXT_AXLT	KU6_SEN3	3	3.K.C 3.U.V 3.6.T 3._._ 3.S.C 3.E.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo⁰/⁵+zen³¹	0	2484 2483	755	415
2502	WesternLuobuohe-409_money-1	Hmongic	MONEY	money	钱	WesternLuobuohe	Luobuohe, Western	luop1235	z e n ³¹	1559	496	阴平.阳平.阴入.阳入.*阳平	³¹	Luopohe	z e n ᴬ/¹	0	2437	3 7 4 8	AXLT	SEN3	10	10.S.C 10.E.V 10.N.c 10.3.T	1.6 3.0 1.1 1.0	zen³¹	0	2483	756	415
2503	SouthernGuizhouChuanqiandian-409_money-1	Hmongic	MONEY	money	钱	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s æ n ⁵³	1559	496	阳平	⁵³	CentralMashanHmong	s æi n ²	0	2436	3 7 4 8	AXLT	SEN3	8	8.S.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	sæn⁵³	0	2483	756	415
