ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
3301	Mien-578_hard-1	Mienic		HARD	hard		Mien	Mien	iumi1238	ȵ ɛ ŋ ²¹	1884		722	阳去	²¹	Mien	ȵ ɛ ŋ ⁶/¹³	4 7 4 8	AXLT	NEN3	6	6.N.C 6.E.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	ȵɛŋ²¹	0	2962
3302	KimMun-578_hard-1	Mienic		HARD	hard		KimMun	Kim Mun	kimm1245	ŋ j a ŋ ⁴²	1884		722	去声.浊.入声.浊	⁴²	Kim Mun	ŋ j e ŋ ⁶/¹³	4 6 7 4 8	ACXLT	NJAN3	5	5.N.C 5.J.C 5.A.V 5.N.c 5.3.T	1.6 1.2 3.0 1.1 1.0	ŋjaŋ⁴²	0	2962
3303	BiaoMin-578_hard-1	Mienic		HARD	hard		BiaoMin	Biao Min	biao1254	kʰ j ɛ n ³⁵	1884		0	阴上	³⁵	Biao Min		1 6 7 4 8	ACXLT	KJEN2	1	1.K.C 1.J.C 1.E.V 1.N.c 1.2.T	1.6 1.2 3.0 1.1 1.0	kʰjɛn³⁵	0	2959
3304	ZaoMin-578_hard-1	Mienic		HARD	hard		ZaoMin	Zao Min	dzao1238	ŋ a ŋ ⁴⁴	1884		0	阴平.阳上.阴入	⁴⁴	Zao Min		4 7 4 8	AXLT	NAN5	13	13.N.C 13.A.V 13.N.c 13.5.T	1.6 3.0 1.1 1.0	ŋaŋ⁴⁴	0	2962
63	WhiteHmong-258_thehead-1			HEAD	the head		WhiteHmong	White Hmong	hmon1333	t au ˥/⁵⁵ + h au ˧/³³	1256		177	˥ ˧	˥/⁵⁵ ˧/³³	White Hmong	h au ³	1 7 8 9 3 7 8	AXT_AXT	TA5_HA4	12	12.T.C 12.A.V 12.5.T 12._._ 12.H.C 12.A.V 12.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tau˥/⁵⁵+hau˧/³³	0	2982 2976
788	EasternLuobuohe-82_head-1	Hmongic		HEAD	head		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + x u ⁵⁵	1256		177	? 上	⁰/² ⁵⁵	Luopohe	h u ᴮ/²	1 7 8 9 3 7 8	AXT_AXT	HA6_GY5	3	3.H.C 3.A.V 3.6.T 3._._ 3.G.C 3.Y.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+xu⁵⁵	0	2976 2978
789	WesternLuobuohe-82_head-1	Hmongic		HEAD	head		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + x u ⁵⁵	1256		177	? 去	⁰/² ⁵⁵	Luopohe	h u ᴮ/²	1 7 8 9 3 7 8	AXT_AXT	HE6_GY5	10	10.H.C 10.E.V 10.6.T 10._._ 10.G.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+xu⁵⁵	0	2976 2978
790	SouthernGuizhouChuanqiandian-82_head-1	Hmongic		HEAD	head		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	w ɔ ³⁵	1256		177	?	³⁵	Southern Chuanqiandian	w ɔ ⁵ᵇ/⁵	6 7 8	AXT	WU2	8	8.W.C 8.U.V 8.2.T	1.6 3.0 1.0	wɔ³⁵	0	2980
791	WesternXiangxi-82_head-1	Hmongic		HEAD	head		WesternXiangxi	Xiangxi, West	west2430	k o ⁴⁴ + p ʐ ei ⁴⁴	1256		177	阴上.阴入 阴上.阴入	⁴⁴ ⁴⁴	Western Xiangxi	p ʐ ei ³	1 7 8 9 1 3 7 8	AXT_ACXT	KU5_PSE5	11	11.K.C 11.U.V 11.5.T 11._._ 11.P.C 11.S.C 11.E.V 11.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ko⁴⁴+pʐei⁴⁴	0	2978 2975
792	NorthernQiandong-82_head-1	Hmongic		HEAD	head		NorthernQiandong	Qiandong, North	nort2747	qʰ o ³³	1256		177	阴平	³³	Northern Qiandong	fʰ u ³	1 7 8	AXT	KU4	7	7.K.C 7.U.V 7.4.T	1.6 3.0 1.0	qʰo³³	0	2978
793	WesternBaheng-82_head-1	Hmongic		HEAD	head		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + t o ŋ ³³ + t i ³¹	1256		177	? 阳平 阴上	⁰/³ ³³ ³¹	Baheng	pʱ i ³’/³	1 7 8 9 1 7 4 8 9 1 7 8	AXT_AXLT_AXT	HA6_TUN4_TI3	9	9.H.C 9.A.V 9.6.T 9._._ 9.T.C 9.U.V 9.N.c 9.4.T 9._._ 9.T.C 9.I.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+toŋ³³+ti³¹	0	2976 2981 2982
794	EasternBaheng-82_head-1	Hmongic		HEAD	head		EasternBaheng	Baheng, East	pahn1237	ʔ a ⁰/³ + ts ei ³¹³	1256		177	? 阴上	⁰/³ ³¹³	Baheng	pʱ i ³’/³	1 7 8 9 2 7 8	AXT_AXT	HA6_CE6	2	2.H.C 2.A.V 2.6.T 2._._ 2.C.C 2.E.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+tsei³¹³	0	2976 2977
795	Jiongnai-82_head-1	Hmongic		HEAD	head		Jiongnai	Jiongnai	jion1236	ⁿk au ⁵³	1256		0	阴上	⁵³	Jiongnai		1 7 8	AXT	KA3	4	4.K.C 4.A.V 4.3.T	1.6 3.0 1.0	ⁿkau⁵³	0	2978
796	Mien-82_head-1	Mienic		HEAD	head		Mien	Mien	iumi1238	ŋ̍ */ə ŋ ³¹ + g oː ŋ ⁵³	1256		177	阳平 阴上	³¹ ⁵³	Mien	p j e ³	4 7 4 8 9 1 7 4 8	AXLT_AXLT	NEN3_KUN3	6	6.N.C 6.E.V 6.N.c 6.3.T 6._._ 6.K.C 6.U.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	ŋ̍*/əŋ³¹+goːŋ⁵³	0	2979 2978
797	KimMun-82_head-1	Mienic		HEAD	head		KimMun	Kim Mun	kimm1245	p j ei ³¹ + kʰ u ¹¹	1256		177	上声.浊.去声.气 平声.气.入声.气	³¹ ¹¹	Kim Mun	p j ei ³	1 6 7 8 9 1 7 8	ACXT_AXT	PJE3_KY1	5	5.P.C 5.J.C 5.E.V 5.3.T 5._._ 5.K.C 5.Y.V 5.1.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pjei³¹+kʰu¹¹	0	2975 2978
798	BiaoMin-82_head-1	Mienic		HEAD	head		BiaoMin	Biao Min	biao1254	p l i ³⁵	1256		177	阴上	³⁵	Biao Min	p l i ³	1 5 7 8	ACXT	PLI2	1	1.P.C 1.L.C 1.I.V 1.2.T	1.6 1.2 3.0 1.0	pli³⁵	0	2975
799	ZaoMin-82_head-1	Mienic		HEAD	head		ZaoMin	Zao Min	dzao1238	p e ²⁴	1256		177	阴上	²⁴	Zao Min	p ɛi ³	1 7 8	AXT	PE2	13	13.P.C 13.E.V 13.2.T	1.6 3.0 1.0	pe²⁴	0	2975
247	WhiteHmong-1014_tohear-1			HEAR	to hear		WhiteHmong	White Hmong	hmon1333	ʰn o ˧˦/³⁴	1408		290	˧˦	˧˦/³⁴	White Hmong	ʰn̥ ɔ ³	4 7 8	AXT	NU2	12	12.N.C 12.U.V 12.2.T	1.6 3.0 1.0	ʰno˧˦/³⁴	0	2998
4614	EasternLuobuohe-820_hear-1	Hmongic		HEAR	hear		EasternLuobuohe	Luobuohe, Eastern	luop1235	n əu ⁵⁵	1408		290	上	⁵⁵	Luopohe	n̥ u ᴮ/²	4 7 8	AXT	NE5	3	3.N.C 3.E.V 3.5.T	1.6 3.0 1.0	nəu⁵⁵	0	2998
4615	WesternLuobuohe-820_hear-1	Hmongic		HEAR	hear		WesternLuobuohe	Luobuohe, Western	luop1235	n̥ u ⁵⁵	1408		290	去	⁵⁵	Luopohe	n̥ u ᴮ/²	4 7 8	AXT	NY5	10	10.N.C 10.Y.V 10.5.T	1.6 3.0 1.0	n̥u⁵⁵	0	2998
4616	SouthernGuizhouChuanqiandian-820_hear-1	Hmongic		HEAR	hear		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	n ɔ ²³²	1408		290	?	²³²	Southern Chuanqiandian	n ɔ ³ᵇ/³	4 7 8	AXT	NU6	8	8.N.C 8.U.V 8.6.T	1.6 3.0 1.0	nɔ²³²	0	2998
4617	WesternXiangxi-820_hear-1	Hmongic		HEAR	hear		WesternXiangxi	Xiangxi, West	west2430	n̥ ɑ ŋ ⁴⁴	1408		290	阴上.阴入	⁴⁴	Western Xiangxi	n̥ʰ ɑ ŋ ³	4 7 4 8	AXLT	NAN5	11	11.N.C 11.A.V 11.N.c 11.5.T	1.6 3.0 1.1 1.0	n̥ɑŋ⁴⁴	0	2998
4618	NorthernQiandong-820_hear-1	Hmongic		HEAR	hear		NorthernQiandong	Qiandong, North	nort2747	n̥ a ŋ ³⁵	1408		290	阴上	³⁵	Northern Qiandong	n̥ʰ a ŋ ³	4 7 4 8	AXLT	NAN2	7	7.N.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	n̥aŋ³⁵	0	2998
4619	WesternBaheng-820_hear-1	Hmongic		HEAR	hear		WesternBaheng	Baheng, West	pahn1237	n̥ o ŋ ³¹	1408		290	阴上	³¹	Baheng	n̥ ɔ̃ ³	4 7 4 8	AXLT	NUN3	9	9.N.C 9.U.V 9.N.c 9.3.T	1.6 3.0 1.1 1.0	n̥oŋ³¹	0	2998
4620	EasternBaheng-820_hear-1	Hmongic		HEAR	hear		EasternBaheng	Baheng, East	pahn1237	m a ⁵⁵ + t au ³⁵	1408		290	阴去 阴平	⁵⁵ ³⁵	Baheng	n̥ ɔ̃ ³	4 7 8 9 1 7 8	AXT_AXT	MA5_TA2	2	2.M.C 2.A.V 2.5.T 2._._ 2.T.C 2.A.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ma⁵⁵+tau³⁵	0	3000 3001
4621	Jiongnai-820_hear-1	Hmongic		HEAR	hear		Jiongnai	Jiongnai	jion1236	m̥ ə ŋ ³⁵ + p u ¹²	1408		290	阴去 阳入	³⁵ ¹²	Jiongnai	n̥ ɐ ŋ ³	4 7 4 8 9 1 7 8	AXLT_AXT	MEN2_PY2	4	4.M.C 4.E.V 4.N.c 4.2.T 4._._ 4.P.C 4.Y.V 4.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	m̥əŋ³⁵+pu¹²	0	3000 3002
4622	Mien-820_hear-1	Mienic		HEAR	hear		Mien	Mien	iumi1238	m oː ŋ ²⁴ + h ai ²³¹	1408		290	阴去 阳上	²⁴ ²³¹	Mien	n o m ³	4 7 4 8 9 3 7 8	AXLT_AXT	MUN2_HA6	6	6.M.C 6.U.V 6.N.c 6.2.T 6._._ 6.H.C 6.A.V 6.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	moːŋ²⁴+hai²³¹	0	3000 3003
4623	KimMun-820_hear-1	Mienic		HEAR	hear		KimMun	Kim Mun	kimm1245	n o m ⁵¹	1408		290	上声.清.气	⁵¹	Kim Mun	n u m ³	4 7 4 8	AXLT	NUM3	5	5.N.C 5.U.V 5.M.c 5.3.T	1.6 3.0 1.1 1.0	nom⁵¹	0	2998
4624	BiaoMin-820_hear-1	Mienic		HEAR	hear		BiaoMin	Biao Min	biao1254	n̥ ə n ³⁵ + n a ³¹	1408		290	阴上 阳平	³⁵ ³¹	Biao Min	n̥ ə n ³	4 7 4 8 9 4 7 8	AXLT_AXT	NEN2_NA3	1	1.N.C 1.E.V 1.N.c 1.2.T 1._._ 1.N.C 1.A.V 1.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	n̥ən³⁵+na³¹	0	2998 2999
4625	ZaoMin-820_hear-1	Mienic		HEAR	hear		ZaoMin	Zao Min	dzao1238	n u m ²⁴	1408		0	阴上	²⁴	Zao Min		4 7 4 8	AXLT	NYM2	13	13.N.C 13.Y.V 13.M.c 13.2.T	1.6 3.0 1.1 1.0	num²⁴	0	2998
78	WhiteHmong-317_theheart-1			HEART	the heart		WhiteHmong	White Hmong	hmon1333	p l aɯ ˧˦/³⁴	1223		143	˧˦	˧˦/³⁴	White Hmong	p l aɯ ³	1 5 7 8	ACXT	PLA2	12	12.P.C 12.L.C 12.A.V 12.2.T	1.6 1.2 3.0 1.0	plaɯ˧˦/³⁴	0	3019
1040	EasternLuobuohe-116_heart-1	Hmongic		HEART	heart		EasternLuobuohe	Luobuohe, Eastern	luop1235	m u ³¹ + ʂ ɛ ³¹	1223		143	平 平	³¹ ³¹	Luopohe	p l o ᴮ/²	4 7 8 9 3 7 8	AXT_AXT	MY3_SE3	3	3.M.C 3.Y.V 3.3.T 3._._ 3.S.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mu³¹+ʂɛ³¹	0	3017 3018
1041	WesternLuobuohe-116_heart-1	Hmongic		HEART	heart		WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + p l ɑu ⁵⁵	1223		143	? 去	⁰/² ⁵⁵	Luopohe	p l o ᴮ/²	1 7 8 9 1 5 7 8	AXT_ACXT	TE6_PLA5	10	10.T.C 10.E.V 10.6.T 10._._ 10.P.C 10.L.C 10.A.V 10.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tə⁰/²+plɑu⁵⁵	0	3026 3019
1042	SouthernGuizhouChuanqiandian-116_heart-1	Hmongic		HEART	heart		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p l ə ⁴²	1223		143	阴去.阴入	⁴²	Southern Chuanqiandian	p ɭ ə ³ᵇ/³	1 5 7 8	ACXT	PLE3	8	8.P.C 8.L.C 8.E.V 8.3.T	1.6 1.2 3.0 1.0	plə⁴²	0	3019
1043	WesternXiangxi-116_heart-1	Hmongic		HEART	heart		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + m o ŋ ³¹	1223		0	阴平 阳平	³⁵ ³¹	Western Xiangxi		1 7 8 9 4 7 4 8	AXT_AXLT	KU2_MUN3	11	11.K.C 11.U.V 11.2.T 11._._ 11.M.C 11.U.V 11.N.c 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qo³⁵+moŋ³¹	0	3027 3017
1044	NorthernQiandong-116_heart-1	Hmongic		HEART	heart		NorthernQiandong	Qiandong, North	nort2747	ɬ j u ³⁵	1223		143	阴上	³⁵	Northern Qiandong	ȴ̥ u ³	5 6 7 8	ACXT	LJY2	7	7.L.C 7.J.C 7.Y.V 7.2.T	1.6 1.2 3.0 1.0	ɬju³⁵	0	3024
1045	WesternBaheng-116_heart-1	Hmongic		HEART	heart		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + n o ŋ ³⁵	1223		0	? 阴平	⁰/³ ³⁵	Baheng		1 7 8 9 4 7 4 8	AXT_AXLT	HA6_NUN2	9	9.H.C 9.A.V 9.6.T 9._._ 9.N.C 9.U.V 9.N.c 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔa⁰/³+noŋ³⁵	0	3025 3016
1046	EasternBaheng-116_heart-1	Hmongic		HEART	heart		EasternBaheng	Baheng, East	pahn1237	n u ŋ ³⁵	1223		0	阴平	³⁵	Baheng		4 7 4 8	AXLT	NYN2	2	2.N.C 2.Y.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	nuŋ³⁵	0	3016
1047	Jiongnai-116_heart-1	Hmongic		HEART	heart		Jiongnai	Jiongnai	jion1236	p ə ³¹ + ʃ a ŋ ⁴⁴	1223		0	阳上 阴平	³¹ ⁴⁴	Jiongnai		1 7 8 9 3 7 4 8	AXT_AXLT	PE3_SAN5	4	4.P.C 4.E.V 4.3.T 4._._ 4.S.C 4.A.V 4.N.c 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pə³¹+ʃaŋ⁴⁴	0	3019 3016
1048	Mien-116_heart-1	Mienic		HEART	heart		Mien	Mien	iumi1238	b a t ¹² + dz i/j u ³³	1223		326	? 阴平	¹² ³³	Mien	θ i m ¹	1 7 1 8 9 2 6 7 8	AXLT_ACXT	PAT2_CJY4	6	6.P.C 6.A.V 6.T.c 6.2.T 6._._ 6.C.C 6.J.C 6.Y.V 6.4.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	bat¹²+dzi/ju³³	0	3022 3023
1049	Mien-116_heart-2	Mienic		HEART	heart		Mien	Mien	iumi1238	ȵ̊ ɔ ⁵³	1223		326	阴上	⁵³	Mien	θ i m ¹	4 7 8	AXT	NU3	6	6.N.C 6.U.V 6.3.T	1.6 3.0 1.0	ȵ̊ɔ⁵³	0	3029
1050	KimMun-116_heart-1	Mienic		HEART	heart		KimMun	Kim Mun	kimm1245	t i m ³⁵ + ˀt aːu ³³	1223		326	平声.清.入声.清.长 平声.浊	³⁵ ³³	Kim Mun	tθ i m ¹	1 7 4 8 9 1 7 8	AXLT_AXT	TIM2_TA4	5	5.T.C 5.I.V 5.M.c 5.2.T 5._._ 5.T.C 5.A.V 5.4.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tim³⁵+ˀtaːu³³	0	3020 3021
1051	BiaoMin-116_heart-1	Mienic		HEART	heart		BiaoMin	Biao Min	biao1254	ɕ ɛ n ³³	1223		326	阴平	³³	Biao Min	ɕ ɛ n ¹	3 7 4 8	AXLT	SEN4	1	1.S.C 1.E.V 1.N.c 1.4.T	1.6 3.0 1.1 1.0	ɕɛn³³	0	3016
1052	ZaoMin-116_heart-1	Mienic		HEART	heart		ZaoMin	Zao Min	dzao1238	b i ŋ ⁵³	1223		0	阳平	⁵³	Zao Min		1 7 4 8	AXLT	PIN3	13	13.P.C 13.I.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	biŋ⁵³	0	3028
261	WhiteHmong-1042_heavy-1			HEAVY	heavy		WhiteHmong	White Hmong	hmon1333	ʰn j a ˧˦/³⁴	1210		354	˧˦	˧˦/³⁴	White Hmong	ʰȵ̥ a ³	4 6 7 8	ACXT	NJA2	12	12.N.C 12.J.C 12.A.V 12.2.T	1.6 1.2 3.0 1.0	ʰnja˧˦/³⁴	0	3038
3174	EasternLuobuohe-561_heavy-1	Hmongic		HEAVY	heavy		EasternLuobuohe	Luobuohe, Eastern	luop1235	ȵ u ŋ ⁵⁵	1210		354	上	⁵⁵	Luopohe	ȵ̥ o ŋ ᴮ/²	4 7 4 8	AXLT	NYN5	3	3.N.C 3.Y.V 3.N.c 3.5.T	1.6 3.0 1.1 1.0	ȵuŋ⁵⁵	0	3038
3175	WesternLuobuohe-561_heavy-1	Hmongic		HEAVY	heavy		WesternLuobuohe	Luobuohe, Western	luop1235	ȵ̊ o ŋ ⁵⁵	1210		354	去	⁵⁵	Luopohe	ȵ̥ o ŋ ᴮ/²	4 7 4 8	AXLT	NUN5	10	10.N.C 10.U.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0	ȵ̊oŋ⁵⁵	0	3038
3176	SouthernGuizhouChuanqiandian-561_heavy-1	Hmongic		HEAVY	heavy		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ȵ a ²³²	1210		354	?	²³²	Southern Chuanqiandian	ȵ a ³ᵇ/³	4 7 8	AXT	NA6	8	8.N.C 8.A.V 8.6.T	1.6 3.0 1.0	ȵa²³²	0	3038
3177	WesternXiangxi-561_heavy-1	Hmongic		HEAVY	heavy		WesternXiangxi	Xiangxi, West	west2430	h e n ⁴⁴	1210		354	阴上.阴入	⁴⁴	Western Xiangxi	h ei ³	3 7 4 8	AXLT	HEN5	11	11.H.C 11.E.V 11.N.c 11.5.T	1.6 3.0 1.1 1.0	hen⁴⁴	0	3039
3178	NorthernQiandong-561_heavy-1	Hmongic		HEAVY	heavy		NorthernQiandong	Qiandong, North	nort2747	n̥ j o ŋ ³⁵	1210		354	阴上	³⁵	Northern Qiandong	ȵ̥ʰ o ŋ ³	4 6 7 4 8	ACXLT	NJUN2	7	7.N.C 7.J.C 7.U.V 7.N.c 7.2.T	1.6 1.2 3.0 1.1 1.0	n̥joŋ³⁵	0	3038
3179	WesternBaheng-561_heavy-1	Hmongic		HEAVY	heavy		WesternBaheng	Baheng, West	pahn1237	ȵ̊ a ³¹	1210		354	阴上	³¹	Baheng	ȵ̥ a ³	4 7 8	AXT	NA3	9	9.N.C 9.A.V 9.3.T	1.6 3.0 1.0	ȵ̊a³¹	0	3038
3180	EasternBaheng-561_heavy-1	Hmongic		HEAVY	heavy		EasternBaheng	Baheng, East	pahn1237	ŋ a ³¹³	1210		354	阴上	³¹³	Baheng	ȵ̥ a ³	4 7 8	AXT	NA6	2	2.N.C 2.A.V 2.6.T	1.6 3.0 1.0	ŋa³¹³	0	3038
3181	Jiongnai-561_heavy-1	Hmongic		HEAVY	heavy		Jiongnai	Jiongnai	jion1236	ŋ̊ j ei ⁵³	1210		354	阴上	⁵³	Jiongnai	ȵ̥ e ³	4 6 7 8	ACXT	NJE3	4	4.N.C 4.J.C 4.E.V 4.3.T	1.6 1.2 3.0 1.0	ŋ̊jei⁵³	0	3038
3182	Mien-561_heavy-1	Mienic		HEAVY	heavy		Mien	Mien	iumi1238	ȵ̊ e ⁵³	1210		354	阴上	⁵³	Mien	ȵ̥ i ³	4 7 8	AXT	NE3	6	6.N.C 6.E.V 6.3.T	1.6 3.0 1.0	ȵ̊e⁵³	0	3038
3183	KimMun-561_heavy-1	Mienic		HEAVY	heavy		KimMun	Kim Mun	kimm1245	ȵ i ⁵¹	1210		354	上声.清.气	⁵¹	Kim Mun	n i ³	4 7 8	AXT	NI3	5	5.N.C 5.I.V 5.3.T	1.6 3.0 1.0	ȵi⁵¹	0	3038
3184	BiaoMin-561_heavy-1	Mienic		HEAVY	heavy		BiaoMin	Biao Min	biao1254	ȵ̊ i ³⁵	1210		354	阴上	³⁵	Biao Min	n̥ i ³	4 7 8	AXT	NI2	1	1.N.C 1.I.V 1.2.T	1.6 3.0 1.0	ȵ̊i³⁵	0	3038
3185	ZaoMin-561_heavy-1	Mienic		HEAVY	heavy		ZaoMin	Zao Min	dzao1238	n e ²⁴	1210		354	阴上	²⁴	Zao Min	n ɛi ³	4 7 8	AXT	NE2	13	13.N.C 13.E.V 13.2.T	1.6 3.0 1.0	ne²⁴	0	3038
31	WhiteHmong-177_thehen-1			HEN	the hen		WhiteHmong	White Hmong	hmon1333	p o ˥˧/⁵³ + q ai ˥/⁵⁵	1514		0	˥˧ ˥	˥˧/⁵³ ˥/⁵⁵	White Hmong		1 7 8 9 1 7 8	AXT_AXT	PU3_KA5	12	12.P.C 12.U.V 12.3.T 12._._ 12.K.C 12.A.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	po˥˧/⁵³+qai˥/⁵⁵	0	3058 3053
1284	EasternLuobuohe-149_hen-1	Hmongic		HEN	hen		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + m e n ²⁴ + q ɛ ³¹	1514		0	? 去 平	⁰/² ²⁴ ³¹	Luopohe		1 7 8 9 4 7 4 8 9 1 7 8	AXT_AXLT_AXT	TE6_MEN2_KE3	3	3.T.C 3.E.V 3.6.T 3._._ 3.M.C 3.E.V 3.N.c 3.2.T 3._._ 3.K.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tə⁰/²+men²⁴+qɛ³¹	0	3052 3054 3053
1285	WesternLuobuohe-149_hen-1	Hmongic		HEN	hen		WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + m ei ³⁵ + q e ³¹	1514		0	? 入 平.上	⁰/² ³⁵ ³¹	Luopohe		1 7 8 9 4 7 8 9 1 7 8	AXT_AXT_AXT	TE6_ME2_KE3	10	10.T.C 10.E.V 10.6.T 10._._ 10.M.C 10.E.V 10.2.T 10._._ 10.K.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+mei³⁵+qe³¹	0	3052 3054 3053
1286	SouthernGuizhouChuanqiandian-149_hen-1	Hmongic		HEN	hen		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	m i ²¹ + h e ³²	1514		0	? ?	²¹ ³²	Southern Chuanqiandian		4 7 8 9 3 7 8	AXT_AXT	MI3_HE3	8	8.M.C 8.I.V 8.3.T 8._._ 8.H.C 8.E.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mi²¹+he³²	0	3054 3057
1287	WesternXiangxi-149_hen-1	Hmongic		HEN	hen		WesternXiangxi	Xiangxi, West	west2430	n e ⁴⁴ + q a ³⁵	1514		0	阴上.阴入 阴平	⁴⁴ ³⁵	Western Xiangxi		4 7 8 9 1 7 8	AXT_AXT	NE5_KA2	11	11.N.C 11.E.V 11.5.T 11._._ 11.K.C 11.A.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ne⁴⁴+qa³⁵	0	3056 3053
1288	NorthernQiandong-149_hen-1	Hmongic		HEN	hen		NorthernQiandong	Qiandong, North	nort2747	m i ³¹ + q ei ³³	1514		0	阳入 阴平	³¹ ³³	Northern Qiandong		4 7 8 9 1 7 8	AXT_AXT	MI3_KE4	7	7.M.C 7.I.V 7.3.T 7._._ 7.K.C 7.E.V 7.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mi³¹+qei³³	0	3054 3053
1289	WesternBaheng-149_hen-1	Hmongic		HEN	hen		WesternBaheng	Baheng, West	pahn1237	m e ⁴² + q e ³⁵	1514		0	阳入 阴平	⁴² ³⁵	Baheng		4 7 8 9 1 7 8	AXT_AXT	ME3_KE2	9	9.M.C 9.E.V 9.3.T 9._._ 9.K.C 9.E.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	me⁴²+qe³⁵	0	3054 3053
1290	EasternBaheng-149_hen-1	Hmongic		HEN	hen		EasternBaheng	Baheng, East	pahn1237	m ai ⁵³ + q ai ³⁵	1514		0	阴入 阴平	⁵³ ³⁵	Baheng		4 7 8 9 1 7 8	AXT_AXT	MA3_KA2	2	2.M.C 2.A.V 2.3.T 2._._ 2.K.C 2.A.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mai⁵³+qai³⁵	0	3054 3053
1291	Jiongnai-149_hen-1	Hmongic		HEN	hen		Jiongnai	Jiongnai	jion1236	k ai ⁴⁴ + w o ⁵⁵	1514		0	阴平 阴入	⁴⁴ ⁵⁵	Jiongnai		1 7 8 9 6 7 8	AXT_AXT	KA5_WU5	4	4.K.C 4.A.V 4.5.T 4._._ 4.W.C 4.U.V 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	kai⁴⁴+wo⁵⁵	0	3053 3055
